"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"10672";"GM0261";"1995JJ00";"  104702"
"10673";"GM0261";"1996JJ00";"  133461"
"10674";"GM0261";"1997JJ00";"  154901"
"10675";"GM0261";"1998JJ00";"  174258"
"10676";"GM0261";"1999JJ00";""
"10677";"GM0261";"2000JJ00";""
"10678";"GM0261";"2001JJ00";""
"10679";"GM0261";"2002JJ00";""
"10680";"GM0261";"2003JJ00";""
"10681";"GM0261";"2004JJ00";""
"10682";"GM0261";"2005JJ00";""
"10683";"GM0261";"2006JJ00";""
"10684";"GM0261";"2007JJ00";""
"10685";"GM0261";"2008JJ00";""
"10686";"GM0261";"2009JJ00";""
"10687";"GM0261";"2010JJ00";""
"10688";"GM0261";"2011JJ00";""
"10689";"GM0261";"2012JJ00";""
"10690";"GM0261";"2013JJ00";""
"10691";"GM0261";"2014JJ00";""
"10692";"GM0261";"2015JJ00";""
"10693";"GM0261";"2016JJ00";""
"10694";"GM0261";"2017JJ00";""
"10695";"GM0261";"2018JJ00";""
"10696";"GM0261";"2019JJ00";""
"10697";"GM0261";"2020JJ00";""
"10698";"GM0261";"2021JJ00";""
"10699";"GM0261";"2022JJ00";""
"10700";"GM0261";"2023JJ00";""
"10701";"GM0552";"1995JJ00";"  105846"
"10702";"GM0552";"1996JJ00";"  112799"
"10703";"GM0552";"1997JJ00";"  127472"
"10704";"GM0552";"1998JJ00";"  129625"
"10705";"GM0552";"1999JJ00";"  144236"
"10706";"GM0552";"2000JJ00";"  170330"
"10707";"GM0552";"2001JJ00";"  191075"
"10708";"GM0552";"2002JJ00";"  235836"
"10709";"GM0552";"2003JJ00";"  233082"
"10710";"GM0552";"2004JJ00";""
"10711";"GM0552";"2005JJ00";""
"10712";"GM0552";"2006JJ00";""
"10713";"GM0552";"2007JJ00";""
"10714";"GM0552";"2008JJ00";""
"10715";"GM0552";"2009JJ00";""
"10716";"GM0552";"2010JJ00";""
"10717";"GM0552";"2011JJ00";""
"10718";"GM0552";"2012JJ00";""
"10719";"GM0552";"2013JJ00";""
"10720";"GM0552";"2014JJ00";""
"10721";"GM0552";"2015JJ00";""
"10722";"GM0552";"2016JJ00";""
"10723";"GM0552";"2017JJ00";""
"10724";"GM0552";"2018JJ00";""
"10725";"GM0552";"2019JJ00";""
"10726";"GM0552";"2020JJ00";""
"10727";"GM0552";"2021JJ00";""
"10728";"GM0552";"2022JJ00";""
"10729";"GM0552";"2023JJ00";""
"10730";"GM0807";"1995JJ00";"  142234"
"10731";"GM0807";"1996JJ00";"  136929"
"10732";"GM0807";"1997JJ00";""
"10733";"GM0807";"1998JJ00";""
"10734";"GM0807";"1999JJ00";""
"10735";"GM0807";"2000JJ00";""
"10736";"GM0807";"2001JJ00";""
"10737";"GM0807";"2002JJ00";""
"10738";"GM0807";"2003JJ00";""
"10739";"GM0807";"2004JJ00";""
"10740";"GM0807";"2005JJ00";""
"10741";"GM0807";"2006JJ00";""
"10742";"GM0807";"2007JJ00";""
"10743";"GM0807";"2008JJ00";""
"10744";"GM0807";"2009JJ00";""
"10745";"GM0807";"2010JJ00";""
"10746";"GM0807";"2011JJ00";""
"10747";"GM0807";"2012JJ00";""
"10748";"GM0807";"2013JJ00";""
"10749";"GM0807";"2014JJ00";""
"10750";"GM0807";"2015JJ00";""
"10751";"GM0807";"2016JJ00";""
"10752";"GM0807";"2017JJ00";""
"10753";"GM0807";"2018JJ00";""
"10754";"GM0807";"2019JJ00";""
"10755";"GM0807";"2020JJ00";""
"10756";"GM0807";"2021JJ00";""
"10757";"GM0807";"2022JJ00";""
"10758";"GM0807";"2023JJ00";""
"10759";"GM0694";"1995JJ00";"  108307"
"10760";"GM0694";"1996JJ00";"  113013"
"10761";"GM0694";"1997JJ00";"  153675"
"10762";"GM0694";"1998JJ00";"  143204"
"10763";"GM0694";"1999JJ00";"  165105"
"10764";"GM0694";"2000JJ00";"  224057"
"10765";"GM0694";"2001JJ00";"  215477"
"10766";"GM0694";"2002JJ00";"  233088"
"10767";"GM0694";"2003JJ00";"  226580"
"10768";"GM0694";"2004JJ00";"  268988"
"10769";"GM0694";"2005JJ00";"  301193"
"10770";"GM0694";"2006JJ00";"  286430"
"10771";"GM0694";"2007JJ00";"  270111"
"10772";"GM0694";"2008JJ00";"  322740"
"10773";"GM0694";"2009JJ00";"  299347"
"10774";"GM0694";"2010JJ00";"  266961"
"10775";"GM0694";"2011JJ00";"  255213"
"10776";"GM0694";"2012JJ00";"  226339"
"10777";"GM0694";"2013JJ00";""
"10778";"GM0694";"2014JJ00";""
"10779";"GM0694";"2015JJ00";""
"10780";"GM0694";"2016JJ00";""
"10781";"GM0694";"2017JJ00";""
"10782";"GM0694";"2018JJ00";""
"10783";"GM0694";"2019JJ00";""
"10784";"GM0694";"2020JJ00";""
"10785";"GM0694";"2021JJ00";""
"10786";"GM0694";"2022JJ00";""
"10787";"GM0694";"2023JJ00";""
"10788";"GM0418";"1995JJ00";"  129307"
"10789";"GM0418";"1996JJ00";"  127716"
"10790";"GM0418";"1997JJ00";"  164148"
"10791";"GM0418";"1998JJ00";"  149307"
"10792";"GM0418";"1999JJ00";"  191213"
"10793";"GM0418";"2000JJ00";"  238327"
"10794";"GM0418";"2001JJ00";"  254689"
"10795";"GM0418";"2002JJ00";""
"10796";"GM0418";"2003JJ00";""
"10797";"GM0418";"2004JJ00";""
"10798";"GM0418";"2005JJ00";""
"10799";"GM0418";"2006JJ00";""
"10800";"GM0418";"2007JJ00";""
"10801";"GM0418";"2008JJ00";""
"10802";"GM0418";"2009JJ00";""
"10803";"GM0418";"2010JJ00";""
"10804";"GM0418";"2011JJ00";""
"10805";"GM0418";"2012JJ00";""
"10806";"GM0418";"2013JJ00";""
"10807";"GM0418";"2014JJ00";""
"10808";"GM0418";"2015JJ00";""
"10809";"GM0418";"2016JJ00";""
"10810";"GM0418";"2017JJ00";""
"10811";"GM0418";"2018JJ00";""
"10812";"GM0418";"2019JJ00";""
"10813";"GM0418";"2020JJ00";""
"10814";"GM0418";"2021JJ00";""
"10815";"GM0418";"2022JJ00";""
"10816";"GM0418";"2023JJ00";""
"10817";"GM0733";"1995JJ00";"  110338"
"10818";"GM0733";"1996JJ00";"  115339"
"10819";"GM0733";"1997JJ00";"  135703"
"10820";"GM0733";"1998JJ00";"  126776"
"10821";"GM0733";"1999JJ00";"  176891"
"10822";"GM0733";"2000JJ00";"  190331"
"10823";"GM0733";"2001JJ00";"  233481"
"10824";"GM0733";"2002JJ00";"  209712"
"10825";"GM0733";"2003JJ00";"  247698"
"10826";"GM0733";"2004JJ00";"  242122"
"10827";"GM0733";"2005JJ00";"  252029"
"10828";"GM0733";"2006JJ00";"  296717"
"10829";"GM0733";"2007JJ00";"  300531"
"10830";"GM0733";"2008JJ00";"  299193"
"10831";"GM0733";"2009JJ00";"  300741"
"10832";"GM0733";"2010JJ00";"  314473"
"10833";"GM0733";"2011JJ00";"  281097"
"10834";"GM0733";"2012JJ00";"  274271"
"10835";"GM0733";"2013JJ00";"  230425"
"10836";"GM0733";"2014JJ00";"  228361"
"10837";"GM0733";"2015JJ00";"  259607"
"10838";"GM0733";"2016JJ00";"  251800"
"10839";"GM0733";"2017JJ00";"  308917"
"10840";"GM0733";"2018JJ00";"  317974"
"10841";"GM0733";"2019JJ00";""
"10842";"GM0733";"2020JJ00";""
"10843";"GM0733";"2021JJ00";""
"10844";"GM0733";"2022JJ00";""
"10845";"GM0733";"2023JJ00";""
"10846";"GM1705";"1995JJ00";""
"10847";"GM1705";"1996JJ00";""
"10848";"GM1705";"1997JJ00";""
"10849";"GM1705";"1998JJ00";""
"10850";"GM1705";"1999JJ00";""
"10851";"GM1705";"2000JJ00";""
"10852";"GM1705";"2001JJ00";""
"10853";"GM1705";"2002JJ00";""
"10854";"GM1705";"2003JJ00";"  230727"
"10855";"GM1705";"2004JJ00";"  226442"
"10856";"GM1705";"2005JJ00";"  238810"
"10857";"GM1705";"2006JJ00";"  248445"
"10858";"GM1705";"2007JJ00";"  251552"
"10859";"GM1705";"2008JJ00";"  250887"
"10860";"GM1705";"2009JJ00";"  249537"
"10861";"GM1705";"2010JJ00";"  237937"
"10862";"GM1705";"2011JJ00";"  229845"
"10863";"GM1705";"2012JJ00";"  223947"
"10864";"GM1705";"2013JJ00";"  211963"
"10865";"GM1705";"2014JJ00";"  216608"
"10866";"GM1705";"2015JJ00";"  228530"
"10867";"GM1705";"2016JJ00";"  241218"
"10868";"GM1705";"2017JJ00";"  255501"
"10869";"GM1705";"2018JJ00";"  281469"
"10870";"GM1705";"2019JJ00";"  290167"
"10871";"GM1705";"2020JJ00";"  330854"
"10872";"GM1705";"2021JJ00";"  390277"
"10873";"GM1705";"2022JJ00";"  419119"
"10874";"GM1705";"2023JJ00";"  410498"
"10875";"GM0553";"1995JJ00";"  114577"
"10876";"GM0553";"1996JJ00";"  135045"
"10877";"GM0553";"1997JJ00";"  149916"
"10878";"GM0553";"1998JJ00";"  158911"
"10879";"GM0553";"1999JJ00";"  183852"
"10880";"GM0553";"2000JJ00";"  210510"
"10881";"GM0553";"2001JJ00";"  227206"
"10882";"GM0553";"2002JJ00";"  242337"
"10883";"GM0553";"2003JJ00";"  251873"
"10884";"GM0553";"2004JJ00";"  259238"
"10885";"GM0553";"2005JJ00";"  276045"
"10886";"GM0553";"2006JJ00";"  282457"
"10887";"GM0553";"2007JJ00";"  299049"
"10888";"GM0553";"2008JJ00";"  319543"
"10889";"GM0553";"2009JJ00";"  287020"
"10890";"GM0553";"2010JJ00";"  264441"
"10891";"GM0553";"2011JJ00";"  280323"
"10892";"GM0553";"2012JJ00";"  250650"
"10893";"GM0553";"2013JJ00";"  227798"
"10894";"GM0553";"2014JJ00";"  238839"
"10895";"GM0553";"2015JJ00";"  270126"
"10896";"GM0553";"2016JJ00";"  271897"
"10897";"GM0553";"2017JJ00";"  296778"
"10898";"GM0553";"2018JJ00";"  315484"
"10899";"GM0553";"2019JJ00";"  353896"
"10900";"GM0553";"2020JJ00";"  380206"
"10901";"GM0553";"2021JJ00";"  430324"
"10902";"GM0553";"2022JJ00";"  489673"
"10903";"GM0553";"2023JJ00";"  448147"
"10904";"GM0808";"1995JJ00";"  113606"
"10905";"GM0808";"1996JJ00";"  129133"
"10906";"GM0808";"1997JJ00";"  151315"
"10907";"GM0808";"1998JJ00";"  159433"
"10908";"GM0808";"1999JJ00";"  198335"
"10909";"GM0808";"2000JJ00";"  236946"
"10910";"GM0808";"2001JJ00";"  270314"
"10911";"GM0808";"2002JJ00";"  282768"
"10912";"GM0808";"2003JJ00";"  259253"
"10913";"GM0808";"2004JJ00";"  311333"
"10914";"GM0808";"2005JJ00";"  293718"
"10915";"GM0808";"2006JJ00";"  311394"
"10916";"GM0808";"2007JJ00";"  304391"
"10917";"GM0808";"2008JJ00";"  290343"
"10918";"GM0808";"2009JJ00";"  297538"
"10919";"GM0808";"2010JJ00";"  291013"
"10920";"GM0808";"2011JJ00";""
"10921";"GM0808";"2012JJ00";""
"10922";"GM0808";"2013JJ00";""
"10923";"GM0808";"2014JJ00";""
"10924";"GM0808";"2015JJ00";""
"10925";"GM0808";"2016JJ00";""
"10926";"GM0808";"2017JJ00";""
"10927";"GM0808";"2018JJ00";""
"10928";"GM0808";"2019JJ00";""
"10929";"GM0808";"2020JJ00";""
"10930";"GM0808";"2021JJ00";""
"10931";"GM0808";"2022JJ00";""
"10932";"GM0808";"2023JJ00";""
"10933";"GM0140";"1995JJ00";"   57983"
"10934";"GM0140";"1996JJ00";"   63724"
"10935";"GM0140";"1997JJ00";"   78750"
"10936";"GM0140";"1998JJ00";"   85753"
"10937";"GM0140";"1999JJ00";"   98918"
"10938";"GM0140";"2000JJ00";"  117071"
"10939";"GM0140";"2001JJ00";"  140933"
"10940";"GM0140";"2002JJ00";"  154635"
"10941";"GM0140";"2003JJ00";"  160267"
"10942";"GM0140";"2004JJ00";"  184490"
"10943";"GM0140";"2005JJ00";"  185358"
"10944";"GM0140";"2006JJ00";"  185335"
"10945";"GM0140";"2007JJ00";"  181515"
"10946";"GM0140";"2008JJ00";"  209760"
"10947";"GM0140";"2009JJ00";"  190839"
"10948";"GM0140";"2010JJ00";"  181900"
"10949";"GM0140";"2011JJ00";"  187586"
"10950";"GM0140";"2012JJ00";"  172675"
"10951";"GM0140";"2013JJ00";"  159921"
"10952";"GM0140";"2014JJ00";"  179118"
"10953";"GM0140";"2015JJ00";"  175919"
"10954";"GM0140";"2016JJ00";"  174378"
"10955";"GM0140";"2017JJ00";"  206713"
"10956";"GM0140";"2018JJ00";""
"10957";"GM0140";"2019JJ00";""
"10958";"GM0140";"2020JJ00";""
"10959";"GM0140";"2021JJ00";""
"10960";"GM0140";"2022JJ00";""
"10961";"GM0140";"2023JJ00";""
"10962";"GM0262";"1995JJ00";"   95575"
"10963";"GM0262";"1996JJ00";"  127217"
"10964";"GM0262";"1997JJ00";"  129858"
"10965";"GM0262";"1998JJ00";"  149716"
"10966";"GM0262";"1999JJ00";"  128230"
"10967";"GM0262";"2000JJ00";"  205967"
"10968";"GM0262";"2001JJ00";"  232456"
"10969";"GM0262";"2002JJ00";"  251135"
"10970";"GM0262";"2003JJ00";"  241894"
"10971";"GM0262";"2004JJ00";"  242371"
"10972";"GM0262";"2005JJ00";"  292421"
"10973";"GM0262";"2006JJ00";"  298014"
"10974";"GM0262";"2007JJ00";"  338877"
"10975";"GM0262";"2008JJ00";"  321019"
"10976";"GM0262";"2009JJ00";"  321049"
"10977";"GM0262";"2010JJ00";"  303175"
"10978";"GM0262";"2011JJ00";"  300828"
"10979";"GM0262";"2012JJ00";"  292671"
"10980";"GM0262";"2013JJ00";"  246902"
"10981";"GM0262";"2014JJ00";"  271343"
"10982";"GM0262";"2015JJ00";"  287594"
"10983";"GM0262";"2016JJ00";"  291188"
"10984";"GM0262";"2017JJ00";"  308386"
"10985";"GM0262";"2018JJ00";"  330416"
"10986";"GM0262";"2019JJ00";"  365568"
"10987";"GM0262";"2020JJ00";"  383972"
"10988";"GM0262";"2021JJ00";"  437774"
"10989";"GM0262";"2022JJ00";"  502447"
"10990";"GM0262";"2023JJ00";"  500226"
"10991";"GM0329";"1995JJ00";"  156255"
"10992";"GM0329";"1996JJ00";"  197075"
"10993";"GM0329";"1997JJ00";"  212209"
"10994";"GM0329";"1998JJ00";"  227230"
"10995";"GM0329";"1999JJ00";"  308590"
"10996";"GM0329";"2000JJ00";"  369292"
"10997";"GM0329";"2001JJ00";"  401643"
"10998";"GM0329";"2002JJ00";"  467597"
"10999";"GM0329";"2003JJ00";"  394521"
"11000";"GM0329";"2004JJ00";"  428194"
"11001";"GM0329";"2005JJ00";"  427507"
"11002";"GM0329";"2006JJ00";"  474214"
"11003";"GM0329";"2007JJ00";"  489600"
"11004";"GM0329";"2008JJ00";"  455406"
"11005";"GM0329";"2009JJ00";"  483588"
"11006";"GM0329";"2010JJ00";"  481965"
"11007";"GM0329";"2011JJ00";""
"11008";"GM0329";"2012JJ00";""
"11009";"GM0329";"2013JJ00";""
"11010";"GM0329";"2014JJ00";""
"11011";"GM0329";"2015JJ00";""
"11012";"GM0329";"2016JJ00";""
"11013";"GM0329";"2017JJ00";""
"11014";"GM0329";"2018JJ00";""
"11015";"GM0329";"2019JJ00";""
"11016";"GM0329";"2020JJ00";""
"11017";"GM0329";"2021JJ00";""
"11018";"GM0329";"2022JJ00";""
"11019";"GM0329";"2023JJ00";""
"11020";"GM0809";"1995JJ00";"  113522"
"11021";"GM0809";"1996JJ00";"  125753"
"11022";"GM0809";"1997JJ00";"  133603"
"11023";"GM0809";"1998JJ00";"  140275"
"11024";"GM0809";"1999JJ00";"  162926"
"11025";"GM0809";"2000JJ00";"  197403"
"11026";"GM0809";"2001JJ00";"  226061"
"11027";"GM0809";"2002JJ00";"  247824"
"11028";"GM0809";"2003JJ00";"  239913"
"11029";"GM0809";"2004JJ00";"  250325"
"11030";"GM0809";"2005JJ00";"  273473"
"11031";"GM0809";"2006JJ00";"  283766"
"11032";"GM0809";"2007JJ00";"  292898"
"11033";"GM0809";"2008JJ00";"  294059"
"11034";"GM0809";"2009JJ00";"  275870"
"11035";"GM0809";"2010JJ00";"  273728"
"11036";"GM0809";"2011JJ00";"  265546"
"11037";"GM0809";"2012JJ00";"  253362"
"11038";"GM0809";"2013JJ00";"  226180"
"11039";"GM0809";"2014JJ00";"  220919"
"11040";"GM0809";"2015JJ00";"  230471"
"11041";"GM0809";"2016JJ00";"  242083"
"11042";"GM0809";"2017JJ00";"  270398"
"11043";"GM0809";"2018JJ00";"  285041"
"11044";"GM0809";"2019JJ00";"  306774"
"11045";"GM0809";"2020JJ00";"  312096"
"11046";"GM0809";"2021JJ00";"  362501"
"11047";"GM0809";"2022JJ00";"  438484"
"11048";"GM0809";"2023JJ00";"  414386"
"11049";"GM0330";"1995JJ00";"  176866"
"11050";"GM0330";"1996JJ00";"  171129"
"11051";"GM0330";"1997JJ00";"  207810"
"11052";"GM0330";"1998JJ00";"  230835"
"11053";"GM0330";"1999JJ00";"  332647"
"11054";"GM0330";"2000JJ00";"  355305"
"11055";"GM0330";"2001JJ00";"  406404"
"11056";"GM0330";"2002JJ00";""
"11057";"GM0330";"2003JJ00";""
"11058";"GM0330";"2004JJ00";""
"11059";"GM0330";"2005JJ00";""
"11060";"GM0330";"2006JJ00";""
"11061";"GM0330";"2007JJ00";""
"11062";"GM0330";"2008JJ00";""
"11063";"GM0330";"2009JJ00";""
"11064";"GM0330";"2010JJ00";""
"11065";"GM0330";"2011JJ00";""
"11066";"GM0330";"2012JJ00";""
"11067";"GM0330";"2013JJ00";""
"11068";"GM0330";"2014JJ00";""
"11069";"GM0330";"2015JJ00";""
"11070";"GM0330";"2016JJ00";""
"11071";"GM0330";"2017JJ00";""
"11072";"GM0330";"2018JJ00";""
"11073";"GM0330";"2019JJ00";""
"11074";"GM0330";"2020JJ00";""
"11075";"GM0330";"2021JJ00";""
"11076";"GM0330";"2022JJ00";""
"11077";"GM0330";"2023JJ00";""
"11078";"GM0331";"1995JJ00";"  107537"
"11079";"GM0331";"1996JJ00";"  122929"
"11080";"GM0331";"1997JJ00";"  132147"
"11081";"GM0331";"1998JJ00";"  148736"
"11082";"GM0331";"1999JJ00";"  176913"
"11083";"GM0331";"2000JJ00";"  191173"
"11084";"GM0331";"2001JJ00";"  203875"
"11085";"GM0331";"2002JJ00";"  220293"
"11086";"GM0331";"2003JJ00";"  262504"
"11087";"GM0331";"2004JJ00";"  246932"
"11088";"GM0331";"2005JJ00";"  267610"
"11089";"GM0331";"2006JJ00";"  279307"
"11090";"GM0331";"2007JJ00";"  272461"
"11091";"GM0331";"2008JJ00";"  298172"
"11092";"GM0331";"2009JJ00";"  285121"
"11093";"GM0331";"2010JJ00";"  274253"
"11094";"GM0331";"2011JJ00";"  299039"
"11095";"GM0331";"2012JJ00";"  265807"
"11096";"GM0331";"2013JJ00";"  242431"
"11097";"GM0331";"2014JJ00";"  234429"
"11098";"GM0331";"2015JJ00";"  237263"
"11099";"GM0331";"2016JJ00";"  247645"
"11100";"GM0331";"2017JJ00";"  283807"
"11101";"GM0331";"2018JJ00";"  318981"
"11102";"GM0331";"2019JJ00";"  350796"
"11103";"GM0331";"2020JJ00";"  340678"
"11104";"GM0331";"2021JJ00";"  397772"
"11105";"GM0331";"2022JJ00";"  434177"
"11106";"GM0331";"2023JJ00";"  450717"
"11107";"GM0024";"1995JJ00";"   65708"
"11108";"GM0024";"1996JJ00";"   65679"
"11109";"GM0024";"1997JJ00";"   74255"
"11110";"GM0024";"1998JJ00";"   86487"
"11111";"GM0024";"1999JJ00";"   93141"
"11112";"GM0024";"2000JJ00";"  114180"
"11113";"GM0024";"2001JJ00";"  128646"
"11114";"GM0024";"2002JJ00";"  152742"
"11115";"GM0024";"2003JJ00";"  152407"
"11116";"GM0024";"2004JJ00";"  160441"
"11117";"GM0024";"2005JJ00";"  160658"
"11118";"GM0024";"2006JJ00";"  179773"
"11119";"GM0024";"2007JJ00";"  187471"
"11120";"GM0024";"2008JJ00";"  199747"
"11121";"GM0024";"2009JJ00";"  176819"
"11122";"GM0024";"2010JJ00";"  169303"
"11123";"GM0024";"2011JJ00";"  183440"
"11124";"GM0024";"2012JJ00";"  171097"
"11125";"GM0024";"2013JJ00";"  149523"
"11126";"GM0024";"2014JJ00";"  152793"
"11127";"GM0024";"2015JJ00";"  146694"
"11128";"GM0024";"2016JJ00";"  194173"
"11129";"GM0024";"2017JJ00";"  175980"
"11130";"GM0024";"2018JJ00";"  187507"
"11131";"GM0024";"2019JJ00";"  192374"
"11132";"GM0024";"2020JJ00";"  215487"
"11133";"GM0024";"2021JJ00";""
"11134";"GM0024";"2022JJ00";""
"11135";"GM0024";"2023JJ00";""
"11136";"GM0168";"1995JJ00";"   90161"
"11137";"GM0168";"1996JJ00";"   93495"
"11138";"GM0168";"1997JJ00";"   98773"
"11139";"GM0168";"1998JJ00";"  104911"
"11140";"GM0168";"1999JJ00";"  129616"
"11141";"GM0168";"2000JJ00";"  159735"
"11142";"GM0168";"2001JJ00";"  173660"
"11143";"GM0168";"2002JJ00";"  202883"
"11144";"GM0168";"2003JJ00";"  197376"
"11145";"GM0168";"2004JJ00";"  205101"
"11146";"GM0168";"2005JJ00";"  204494"
"11147";"GM0168";"2006JJ00";"  228460"
"11148";"GM0168";"2007JJ00";"  231059"
"11149";"GM0168";"2008JJ00";"  228750"
"11150";"GM0168";"2009JJ00";"  200063"
"11151";"GM0168";"2010JJ00";"  211509"
"11152";"GM0168";"2011JJ00";"  236220"
"11153";"GM0168";"2012JJ00";"  202447"
"11154";"GM0168";"2013JJ00";"  192340"
"11155";"GM0168";"2014JJ00";"  204968"
"11156";"GM0168";"2015JJ00";"  204490"
"11157";"GM0168";"2016JJ00";"  219042"
"11158";"GM0168";"2017JJ00";"  244841"
"11159";"GM0168";"2018JJ00";"  240570"
"11160";"GM0168";"2019JJ00";"  247547"
"11161";"GM0168";"2020JJ00";"  263808"
"11162";"GM0168";"2021JJ00";"  327243"
"11163";"GM0168";"2022JJ00";"  353099"
"11164";"GM0168";"2023JJ00";"  344779"
"11165";"GM0810";"1995JJ00";"  104058"
"11166";"GM0810";"1996JJ00";"  119900"
"11167";"GM0810";"1997JJ00";""
"11168";"GM0810";"1998JJ00";""
"11169";"GM0810";"1999JJ00";""
"11170";"GM0810";"2000JJ00";""
"11171";"GM0810";"2001JJ00";""
"11172";"GM0810";"2002JJ00";""
"11173";"GM0810";"2003JJ00";""
"11174";"GM0810";"2004JJ00";""
"11175";"GM0810";"2005JJ00";""
"11176";"GM0810";"2006JJ00";""
"11177";"GM0810";"2007JJ00";""
"11178";"GM0810";"2008JJ00";""
"11179";"GM0810";"2009JJ00";""
"11180";"GM0810";"2010JJ00";""
"11181";"GM0810";"2011JJ00";""
"11182";"GM0810";"2012JJ00";""
"11183";"GM0810";"2013JJ00";""
"11184";"GM0810";"2014JJ00";""
"11185";"GM0810";"2015JJ00";""
"11186";"GM0810";"2016JJ00";""
"11187";"GM0810";"2017JJ00";""
"11188";"GM0810";"2018JJ00";""
"11189";"GM0810";"2019JJ00";""
"11190";"GM0810";"2020JJ00";""
"11191";"GM0810";"2021JJ00";""
"11192";"GM0810";"2022JJ00";""
"11193";"GM0810";"2023JJ00";""
"11194";"GM0811";"1995JJ00";"  125074"
"11195";"GM0811";"1996JJ00";"  138304"
"11196";"GM0811";"1997JJ00";""
"11197";"GM0811";"1998JJ00";""
"11198";"GM0811";"1999JJ00";""
"11199";"GM0811";"2000JJ00";""
"11200";"GM0811";"2001JJ00";""
"11201";"GM0811";"2002JJ00";""
"11202";"GM0811";"2003JJ00";""
"11203";"GM0811";"2004JJ00";""
"11204";"GM0811";"2005JJ00";""
"11205";"GM0811";"2006JJ00";""
"11206";"GM0811";"2007JJ00";""
"11207";"GM0811";"2008JJ00";""
"11208";"GM0811";"2009JJ00";""
"11209";"GM0811";"2010JJ00";""
"11210";"GM0811";"2011JJ00";""
"11211";"GM0811";"2012JJ00";""
"11212";"GM0811";"2013JJ00";""
"11213";"GM0811";"2014JJ00";""
"11214";"GM0811";"2015JJ00";""
"11215";"GM0811";"2016JJ00";""
"11216";"GM0811";"2017JJ00";""
"11217";"GM0811";"2018JJ00";""
"11218";"GM0811";"2019JJ00";""
"11219";"GM0811";"2020JJ00";""
"11220";"GM0811";"2021JJ00";""
"11221";"GM0811";"2022JJ00";""
"11222";"GM0811";"2023JJ00";""
"11223";"GM0332";"1995JJ00";"  152767"
"11224";"GM0332";"1996JJ00";"  159479"
"11225";"GM0332";"1997JJ00";"  184195"
"11226";"GM0332";"1998JJ00";"  194427"
"11227";"GM0332";"1999JJ00";"  236588"
"11228";"GM0332";"2000JJ00";"  333966"
"11229";"GM0332";"2001JJ00";"  342197"
"11230";"GM0332";"2002JJ00";"  331203"
"11231";"GM0332";"2003JJ00";"  353088"
"11232";"GM0332";"2004JJ00";"  343730"
"11233";"GM0332";"2005JJ00";"  335174"
"11234";"GM0332";"2006JJ00";""
"11235";"GM0332";"2007JJ00";""
"11236";"GM0332";"2008JJ00";""
"11237";"GM0332";"2009JJ00";""
"11238";"GM0332";"2010JJ00";""
"11239";"GM0332";"2011JJ00";""
"11240";"GM0332";"2012JJ00";""
"11241";"GM0332";"2013JJ00";""
"11242";"GM0332";"2014JJ00";""
"11243";"GM0332";"2015JJ00";""
"11244";"GM0332";"2016JJ00";""
"11245";"GM0332";"2017JJ00";""
"11246";"GM0332";"2018JJ00";""
"11247";"GM0332";"2019JJ00";""
"11248";"GM0332";"2020JJ00";""
"11249";"GM0332";"2021JJ00";""
"11250";"GM0332";"2022JJ00";""
"11251";"GM0332";"2023JJ00";""
"11252";"GM0333";"1995JJ00";"  111011"
"11253";"GM0333";"1996JJ00";"  115763"
"11254";"GM0333";"1997JJ00";"  131666"
"11255";"GM0333";"1998JJ00";"  149150"
"11256";"GM0333";"1999JJ00";"  174051"
"11257";"GM0333";"2000JJ00";"  195026"
"11258";"GM0333";"2001JJ00";"  203072"
"11259";"GM0333";"2002JJ00";"  224701"
"11260";"GM0333";"2003JJ00";"  229647"
"11261";"GM0333";"2004JJ00";"  227087"
"11262";"GM0333";"2005JJ00";"  245748"
"11263";"GM0333";"2006JJ00";"  263000"
"11264";"GM0333";"2007JJ00";"  270735"
"11265";"GM0333";"2008JJ00";"  265278"
"11266";"GM0333";"2009JJ00";"  258035"
"11267";"GM0333";"2010JJ00";"  271988"
"11268";"GM0333";"2011JJ00";""
"11269";"GM0333";"2012JJ00";""
"11270";"GM0333";"2013JJ00";""
"11271";"GM0333";"2014JJ00";""
"11272";"GM0333";"2015JJ00";""
"11273";"GM0333";"2016JJ00";""
"11274";"GM0333";"2017JJ00";""
"11275";"GM0333";"2018JJ00";""
"11276";"GM0333";"2019JJ00";""
"11277";"GM0333";"2020JJ00";""
"11278";"GM0333";"2021JJ00";""
"11279";"GM0333";"2022JJ00";""
"11280";"GM0333";"2023JJ00";""
"11281";"GM0334";"1995JJ00";"  158929"
"11282";"GM0334";"1996JJ00";"  172371"
"11283";"GM0334";"1997JJ00";"  152551"
"11284";"GM0334";"1998JJ00";"  168257"
"11285";"GM0334";"1999JJ00";"  234671"
"11286";"GM0334";"2000JJ00";"  294229"
"11287";"GM0334";"2001JJ00";""
"11288";"GM0334";"2002JJ00";""
"11289";"GM0334";"2003JJ00";""
"11290";"GM0334";"2004JJ00";""
"11291";"GM0334";"2005JJ00";""
"11292";"GM0334";"2006JJ00";""
"11293";"GM0334";"2007JJ00";""
"11294";"GM0334";"2008JJ00";""
"11295";"GM0334";"2009JJ00";""
"11296";"GM0334";"2010JJ00";""
"11297";"GM0334";"2011JJ00";""
"11298";"GM0334";"2012JJ00";""
