"ID";"LeeftijdReferentiepersoon";"RegioS";"Perioden";"TotaalParticuliereHuishoudens_21"
"3573";"10000";"GM0758";"2023JJ00";"90356"
"3574";"10000";"GM0758";"2024JJ00";"91991"
"3575";"10000";"GM0194";"2000JJ00";"4886"
"3576";"10000";"GM0194";"2001JJ00";
"3577";"10000";"GM0194";"2002JJ00";
"3578";"10000";"GM0194";"2003JJ00";
"3579";"10000";"GM0194";"2004JJ00";
"3580";"10000";"GM0194";"2005JJ00";
"3581";"10000";"GM0194";"2006JJ00";
"3582";"10000";"GM0194";"2007JJ00";
"3583";"10000";"GM0194";"2008JJ00";
"3584";"10000";"GM0194";"2009JJ00";
"3585";"10000";"GM0194";"2010JJ00";
"3586";"10000";"GM0194";"2011JJ00";
"3587";"10000";"GM0194";"2012JJ00";
"3588";"10000";"GM0194";"2013JJ00";
"3589";"10000";"GM0194";"2014JJ00";
"3590";"10000";"GM0194";"2015JJ00";
"3591";"10000";"GM0194";"2016JJ00";
"3592";"10000";"GM0194";"2017JJ00";
"3593";"10000";"GM0194";"2018JJ00";
"3594";"10000";"GM0194";"2019JJ00";
"3595";"10000";"GM0194";"2020JJ00";
"3596";"10000";"GM0194";"2021JJ00";
"3597";"10000";"GM0194";"2022JJ00";
"3598";"10000";"GM0194";"2023JJ00";
"3599";"10000";"GM0194";"2024JJ00";
"3600";"10000";"GM0311";"2000JJ00";"5850"
"3601";"10000";"GM0311";"2001JJ00";"5857"
"3602";"10000";"GM0311";"2002JJ00";"5849"
"3603";"10000";"GM0311";"2003JJ00";"5918"
"3604";"10000";"GM0311";"2004JJ00";"5949"
"3605";"10000";"GM0311";"2005JJ00";"5887"
"3606";"10000";"GM0311";"2006JJ00";"6065"
"3607";"10000";"GM0311";"2007JJ00";"6157"
"3608";"10000";"GM0311";"2008JJ00";"6165"
"3609";"10000";"GM0311";"2009JJ00";"6184"
"3610";"10000";"GM0311";"2010JJ00";"6201"
"3611";"10000";"GM0311";"2011JJ00";
"3612";"10000";"GM0311";"2012JJ00";
"3613";"10000";"GM0311";"2013JJ00";
"3614";"10000";"GM0311";"2014JJ00";
"3615";"10000";"GM0311";"2015JJ00";
"3616";"10000";"GM0311";"2016JJ00";
"3617";"10000";"GM0311";"2017JJ00";
"3618";"10000";"GM0311";"2018JJ00";
"3619";"10000";"GM0311";"2019JJ00";
"3620";"10000";"GM0311";"2020JJ00";
"3621";"10000";"GM0311";"2021JJ00";
"3622";"10000";"GM0311";"2022JJ00";
"3623";"10000";"GM0311";"2023JJ00";
"3624";"10000";"GM0311";"2024JJ00";
"3625";"10000";"GM0501";"2000JJ00";"6585"
"3626";"10000";"GM0501";"2001JJ00";"6675"
"3627";"10000";"GM0501";"2002JJ00";"6696"
"3628";"10000";"GM0501";"2003JJ00";"6734"
"3629";"10000";"GM0501";"2004JJ00";"6698"
"3630";"10000";"GM0501";"2005JJ00";"6776"
"3631";"10000";"GM0501";"2006JJ00";"6799"
"3632";"10000";"GM0501";"2007JJ00";"6791"
"3633";"10000";"GM0501";"2008JJ00";"6741"
"3634";"10000";"GM0501";"2009JJ00";"6704"
"3635";"10000";"GM0501";"2010JJ00";"6826"
"3636";"10000";"GM0501";"2011JJ00";"7041"
"3637";"10000";"GM0501";"2012JJ00";"7100"
"3638";"10000";"GM0501";"2013JJ00";"7283"
"3639";"10000";"GM0501";"2014JJ00";"7273"
"3640";"10000";"GM0501";"2015JJ00";"7368"
"3641";"10000";"GM0501";"2016JJ00";"7421"
"3642";"10000";"GM0501";"2017JJ00";"7551"
"3643";"10000";"GM0501";"2018JJ00";"7668"
"3644";"10000";"GM0501";"2019JJ00";"7740"
"3645";"10000";"GM0501";"2020JJ00";"7795"
"3646";"10000";"GM0501";"2021JJ00";"7863"
"3647";"10000";"GM0501";"2022JJ00";"7972"
"3648";"10000";"GM0501";"2023JJ00";
"3649";"10000";"GM0501";"2024JJ00";
"3650";"10000";"GM0898";"2000JJ00";"731"
"3651";"10000";"GM0898";"2001JJ00";
"3652";"10000";"GM0898";"2002JJ00";
"3653";"10000";"GM0898";"2003JJ00";
"3654";"10000";"GM0898";"2004JJ00";
"3655";"10000";"GM0898";"2005JJ00";
"3656";"10000";"GM0898";"2006JJ00";
"3657";"10000";"GM0898";"2007JJ00";
"3658";"10000";"GM0898";"2008JJ00";
"3659";"10000";"GM0898";"2009JJ00";
"3660";"10000";"GM0898";"2010JJ00";
"3661";"10000";"GM0898";"2011JJ00";
"3662";"10000";"GM0898";"2012JJ00";
"3663";"10000";"GM0898";"2013JJ00";
"3664";"10000";"GM0898";"2014JJ00";
"3665";"10000";"GM0898";"2015JJ00";
"3666";"10000";"GM0898";"2016JJ00";
"3667";"10000";"GM0898";"2017JJ00";
"3668";"10000";"GM0898";"2018JJ00";
"3669";"10000";"GM0898";"2019JJ00";
"3670";"10000";"GM0898";"2020JJ00";
"3671";"10000";"GM0898";"2021JJ00";
"3672";"10000";"GM0898";"2022JJ00";
"3673";"10000";"GM0898";"2023JJ00";
"3674";"10000";"GM0898";"2024JJ00";
"3675";"10000";"GM1876";"2000JJ00";
"3676";"10000";"GM1876";"2001JJ00";
"3677";"10000";"GM1876";"2002JJ00";
"3678";"10000";"GM1876";"2003JJ00";
"3679";"10000";"GM1876";"2004JJ00";
"3680";"10000";"GM1876";"2005JJ00";"14543"
"3681";"10000";"GM1876";"2006JJ00";"14742"
"3682";"10000";"GM1876";"2007JJ00";"14868"
"3683";"10000";"GM1876";"2008JJ00";"15024"
"3684";"10000";"GM1876";"2009JJ00";"15058"
"3685";"10000";"GM1876";"2010JJ00";"15112"
"3686";"10000";"GM1876";"2011JJ00";"15119"
"3687";"10000";"GM1876";"2012JJ00";"15193"
"3688";"10000";"GM1876";"2013JJ00";"15328"
"3689";"10000";"GM1876";"2014JJ00";"15326"
"3690";"10000";"GM1876";"2015JJ00";"15313"
"3691";"10000";"GM1876";"2016JJ00";"15320"
"3692";"10000";"GM1876";"2017JJ00";"15473"
"3693";"10000";"GM1876";"2018JJ00";"15520"
"3694";"10000";"GM1876";"2019JJ00";"15531"
"3695";"10000";"GM1876";"2020JJ00";"15479"
"3696";"10000";"GM1876";"2021JJ00";"15554"
"3697";"10000";"GM1876";"2022JJ00";"15632"
"3698";"10000";"GM1876";"2023JJ00";"15695"
"3699";"10000";"GM1876";"2024JJ00";"15738"
"3700";"10000";"GM0213";"2000JJ00";"8442"
"3701";"10000";"GM0213";"2001JJ00";"8442"
"3702";"10000";"GM0213";"2002JJ00";"8483"
"3703";"10000";"GM0213";"2003JJ00";"8519"
"3704";"10000";"GM0213";"2004JJ00";"8479"
"3705";"10000";"GM0213";"2005JJ00";"8496"
"3706";"10000";"GM0213";"2006JJ00";"8509"
"3707";"10000";"GM0213";"2007JJ00";"8553"
"3708";"10000";"GM0213";"2008JJ00";"8625"
"3709";"10000";"GM0213";"2009JJ00";"8672"
"3710";"10000";"GM0213";"2010JJ00";"8780"
"3711";"10000";"GM0213";"2011JJ00";"8866"
"3712";"10000";"GM0213";"2012JJ00";"9013"
"3713";"10000";"GM0213";"2013JJ00";"9067"
"3714";"10000";"GM0213";"2014JJ00";"9059"
"3715";"10000";"GM0213";"2015JJ00";"9031"
"3716";"10000";"GM0213";"2016JJ00";"9031"
"3717";"10000";"GM0213";"2017JJ00";"9030"
"3718";"10000";"GM0213";"2018JJ00";"9033"
"3719";"10000";"GM0213";"2019JJ00";"9029"
"3720";"10000";"GM0213";"2020JJ00";"9036"
"3721";"10000";"GM0213";"2021JJ00";"9104"
"3722";"10000";"GM0213";"2022JJ00";"9189"
"3723";"10000";"GM0213";"2023JJ00";"9330"
"3724";"10000";"GM0213";"2024JJ00";"9443"
"3725";"10000";"GM0899";"2000JJ00";"13414"
"3726";"10000";"GM0899";"2001JJ00";"13333"
"3727";"10000";"GM0899";"2002JJ00";"13296"
"3728";"10000";"GM0899";"2003JJ00";"13257"
"3729";"10000";"GM0899";"2004JJ00";"13183"
"3730";"10000";"GM0899";"2005JJ00";"13321"
"3731";"10000";"GM0899";"2006JJ00";"13423"
"3732";"10000";"GM0899";"2007JJ00";"13504"
"3733";"10000";"GM0899";"2008JJ00";"13605"
"3734";"10000";"GM0899";"2009JJ00";"13618"
"3735";"10000";"GM0899";"2010JJ00";"13641"
"3736";"10000";"GM0899";"2011JJ00";"13678"
"3737";"10000";"GM0899";"2012JJ00";"13707"
"3738";"10000";"GM0899";"2013JJ00";"13668"
"3739";"10000";"GM0899";"2014JJ00";"13638"
"3740";"10000";"GM0899";"2015JJ00";"13545"
"3741";"10000";"GM0899";"2016JJ00";"13548"
"3742";"10000";"GM0899";"2017JJ00";"13599"
"3743";"10000";"GM0899";"2018JJ00";"13625"
"3744";"10000";"GM0899";"2019JJ00";"13634"
"3745";"10000";"GM0899";"2020JJ00";"13580"
"3746";"10000";"GM0899";"2021JJ00";"13603"
"3747";"10000";"GM0899";"2022JJ00";"13683"
"3748";"10000";"GM0899";"2023JJ00";"13658"
"3749";"10000";"GM0899";"2024JJ00";"13775"
"3750";"10000";"GM0312";"2000JJ00";"5476"
"3751";"10000";"GM0312";"2001JJ00";"5481"
"3752";"10000";"GM0312";"2002JJ00";"5508"
"3753";"10000";"GM0312";"2003JJ00";"5699"
"3754";"10000";"GM0312";"2004JJ00";"5697"
"3755";"10000";"GM0312";"2005JJ00";"5769"
"3756";"10000";"GM0312";"2006JJ00";"5808"
"3757";"10000";"GM0312";"2007JJ00";"5830"
"3758";"10000";"GM0312";"2008JJ00";"5937"
"3759";"10000";"GM0312";"2009JJ00";"5985"
"3760";"10000";"GM0312";"2010JJ00";"6031"
"3761";"10000";"GM0312";"2011JJ00";"6034"
"3762";"10000";"GM0312";"2012JJ00";"6089"
"3763";"10000";"GM0312";"2013JJ00";"6193"
"3764";"10000";"GM0312";"2014JJ00";"6224"
"3765";"10000";"GM0312";"2015JJ00";"6267"
"3766";"10000";"GM0312";"2016JJ00";"6325"
"3767";"10000";"GM0312";"2017JJ00";"6446"
"3768";"10000";"GM0312";"2018JJ00";"6470"
"3769";"10000";"GM0312";"2019JJ00";"6445"
"3770";"10000";"GM0312";"2020JJ00";"6433"
"3771";"10000";"GM0312";"2021JJ00";"6511"
"3772";"10000";"GM0312";"2022JJ00";"6624"
"3773";"10000";"GM0312";"2023JJ00";"6880"
"3774";"10000";"GM0312";"2024JJ00";"6946"
"3775";"10000";"GM0313";"2000JJ00";"6425"
"3776";"10000";"GM0313";"2001JJ00";"6553"
"3777";"10000";"GM0313";"2002JJ00";"6585"
"3778";"10000";"GM0313";"2003JJ00";"6637"
"3779";"10000";"GM0313";"2004JJ00";"6712"
"3780";"10000";"GM0313";"2005JJ00";"6767"
"3781";"10000";"GM0313";"2006JJ00";"6786"
"3782";"10000";"GM0313";"2007JJ00";"6822"
"3783";"10000";"GM0313";"2008JJ00";"6925"
"3784";"10000";"GM0313";"2009JJ00";"7080"
"3785";"10000";"GM0313";"2010JJ00";"7233"
"3786";"10000";"GM0313";"2011JJ00";"7293"
"3787";"10000";"GM0313";"2012JJ00";"7371"
"3788";"10000";"GM0313";"2013JJ00";"7442"
"3789";"10000";"GM0313";"2014JJ00";"7677"
"3790";"10000";"GM0313";"2015JJ00";"7777"
"3791";"10000";"GM0313";"2016JJ00";"7834"
"3792";"10000";"GM0313";"2017JJ00";"7958"
"3793";"10000";"GM0313";"2018JJ00";"8050"
"3794";"10000";"GM0313";"2019JJ00";"8216"
"3795";"10000";"GM0313";"2020JJ00";"8370"
"3796";"10000";"GM0313";"2021JJ00";"8471"
"3797";"10000";"GM0313";"2022JJ00";"8623"
"3798";"10000";"GM0313";"2023JJ00";"8757"
"3799";"10000";"GM0313";"2024JJ00";"8833"
"3800";"10000";"GM0214";"2000JJ00";"9333"
"3801";"10000";"GM0214";"2001JJ00";"9452"
"3802";"10000";"GM0214";"2002JJ00";"9683"
"3803";"10000";"GM0214";"2003JJ00";"9761"
"3804";"10000";"GM0214";"2004JJ00";"9769"
"3805";"10000";"GM0214";"2005JJ00";"9786"
"3806";"10000";"GM0214";"2006JJ00";"9818"
"3807";"10000";"GM0214";"2007JJ00";"9884"
"3808";"10000";"GM0214";"2008JJ00";"9929"
"3809";"10000";"GM0214";"2009JJ00";"9970"
"3810";"10000";"GM0214";"2010JJ00";"10079"
"3811";"10000";"GM0214";"2011JJ00";"10173"
"3812";"10000";"GM0214";"2012JJ00";"10178"
"3813";"10000";"GM0214";"2013JJ00";"10210"
"3814";"10000";"GM0214";"2014JJ00";"10377"
"3815";"10000";"GM0214";"2015JJ00";"10514"
"3816";"10000";"GM0214";"2016JJ00";"10584"
"3817";"10000";"GM0214";"2017JJ00";"10693"
"3818";"10000";"GM0214";"2018JJ00";"10783"
"3819";"10000";"GM0214";"2019JJ00";"10906"
"3820";"10000";"GM0214";"2020JJ00";"11053"
"3821";"10000";"GM0214";"2021JJ00";"11237"
"3822";"10000";"GM0214";"2022JJ00";"11299"
"3823";"10000";"GM0214";"2023JJ00";"11610"
"3824";"10000";"GM0214";"2024JJ00";"11750"
"3825";"10000";"GM0381";"2000JJ00";"14293"
"3826";"10000";"GM0381";"2001JJ00";"14304"
"3827";"10000";"GM0381";"2002JJ00";"14268"
"3828";"10000";"GM0381";"2003JJ00";"14364"
"3829";"10000";"GM0381";"2004JJ00";"14374"
"3830";"10000";"GM0381";"2005JJ00";"14316"
"3831";"10000";"GM0381";"2006JJ00";"14332"
"3832";"10000";"GM0381";"2007JJ00";"14418"
"3833";"10000";"GM0381";"2008JJ00";"14481"
"3834";"10000";"GM0381";"2009JJ00";"14608"
"3835";"10000";"GM0381";"2010JJ00";"14670"
"3836";"10000";"GM0381";"2011JJ00";"14768"
"3837";"10000";"GM0381";"2012JJ00";"14855"
"3838";"10000";"GM0381";"2013JJ00";"14854"
"3839";"10000";"GM0381";"2014JJ00";"14864"
"3840";"10000";"GM0381";"2015JJ00";"15021"
"3841";"10000";"GM0381";"2016JJ00";
"3842";"10000";"GM0381";"2017JJ00";
"3843";"10000";"GM0381";"2018JJ00";
"3844";"10000";"GM0381";"2019JJ00";
"3845";"10000";"GM0381";"2020JJ00";
"3846";"10000";"GM0381";"2021JJ00";
"3847";"10000";"GM0381";"2022JJ00";
"3848";"10000";"GM0381";"2023JJ00";
"3849";"10000";"GM0381";"2024JJ00";
"3850";"10000";"GM0502";"2000JJ00";"27849"
"3851";"10000";"GM0502";"2001JJ00";"28308"
"3852";"10000";"GM0502";"2002JJ00";"28486"
"3853";"10000";"GM0502";"2003JJ00";"28613"
"3854";"10000";"GM0502";"2004JJ00";"28686"
"3855";"10000";"GM0502";"2005JJ00";"28815"
"3856";"10000";"GM0502";"2006JJ00";"28976"
"3857";"10000";"GM0502";"2007JJ00";"28917"
"3858";"10000";"GM0502";"2008JJ00";"28956"
"3859";"10000";"GM0502";"2009JJ00";"29156"
"3860";"10000";"GM0502";"2010JJ00";"29359"
"3861";"10000";"GM0502";"2011JJ00";"29782"
"3862";"10000";"GM0502";"2012JJ00";"29891"
"3863";"10000";"GM0502";"2013JJ00";"29988"
"3864";"10000";"GM0502";"2014JJ00";"30153"
"3865";"10000";"GM0502";"2015JJ00";"30416"
"3866";"10000";"GM0502";"2016JJ00";"30519"
"3867";"10000";"GM0502";"2017JJ00";"30634"
"3868";"10000";"GM0502";"2018JJ00";"30829"
"3869";"10000";"GM0502";"2019JJ00";"30986"
"3870";"10000";"GM0502";"2020JJ00";"31343"
"3871";"10000";"GM0502";"2021JJ00";"31565"
"3872";"10000";"GM0502";"2022JJ00";"31556"
"3873";"10000";"GM0502";"2023JJ00";"31841"
"3874";"10000";"GM0502";"2024JJ00";"32117"
"3875";"10000";"GM0383";"2000JJ00";"9409"
"3876";"10000";"GM0383";"2001JJ00";"9570"
"3877";"10000";"GM0383";"2002JJ00";"14147"
"3878";"10000";"GM0383";"2003JJ00";"14242"
"3879";"10000";"GM0383";"2004JJ00";"14319"
"3880";"10000";"GM0383";"2005JJ00";"14326"
"3881";"10000";"GM0383";"2006JJ00";"14397"
"3882";"10000";"GM0383";"2007JJ00";"14481"
"3883";"10000";"GM0383";"2008JJ00";"14453"
"3884";"10000";"GM0383";"2009JJ00";"14581"
"3885";"10000";"GM0383";"2010JJ00";"14622"
"3886";"10000";"GM0383";"2011JJ00";"14724"
"3887";"10000";"GM0383";"2012JJ00";"14755"
"3888";"10000";"GM0383";"2013JJ00";"14869"
"3889";"10000";"GM0383";"2014JJ00";"14804"
"3890";"10000";"GM0383";"2015JJ00";"14922"
"3891";"10000";"GM0383";"2016JJ00";"15092"
"3892";"10000";"GM0383";"2017JJ00";"15386"
"3893";"10000";"GM0383";"2018JJ00";"15585"
"3894";"10000";"GM0383";"2019JJ00";"15678"
"3895";"10000";"GM0383";"2020JJ00";"15778"
"3896";"10000";"GM0383";"2021JJ00";"15894"
"3897";"10000";"GM0383";"2022JJ00";"16026"
"3898";"10000";"GM0383";"2023JJ00";"16043"
"3899";"10000";"GM0383";"2024JJ00";"16250"
"3900";"10000";"GM0109";"2000JJ00";"14021"
"3901";"10000";"GM0109";"2001JJ00";"14396"
"3902";"10000";"GM0109";"2002JJ00";"14603"
"3903";"10000";"GM0109";"2003JJ00";"14726"
"3904";"10000";"GM0109";"2004JJ00";"14939"
"3905";"10000";"GM0109";"2005JJ00";"14903"
"3906";"10000";"GM0109";"2006JJ00";"15025"
"3907";"10000";"GM0109";"2007JJ00";"15097"
"3908";"10000";"GM0109";"2008JJ00";"15133"
"3909";"10000";"GM0109";"2009JJ00";"15205"
"3910";"10000";"GM0109";"2010JJ00";"15416"
"3911";"10000";"GM0109";"2011JJ00";"15380"
"3912";"10000";"GM0109";"2012JJ00";"15354"
"3913";"10000";"GM0109";"2013JJ00";"15382"
"3914";"10000";"GM0109";"2014JJ00";"15277"
"3915";"10000";"GM0109";"2015JJ00";"15263"
"3916";"10000";"GM0109";"2016JJ00";"15249"
"3917";"10000";"GM0109";"2017JJ00";"15322"
"3918";"10000";"GM0109";"2018JJ00";"15341"
"3919";"10000";"GM0109";"2019JJ00";"15442"
"3920";"10000";"GM0109";"2020JJ00";"15501"
"3921";"10000";"GM0109";"2021JJ00";"15559"
"3922";"10000";"GM0109";"2022JJ00";"15694"
"3923";"10000";"GM0109";"2023JJ00";"15787"
"3924";"10000";"GM0109";"2024JJ00";"15826"
"3925";"10000";"GM1706";"2000JJ00";"7825"
"3926";"10000";"GM1706";"2001JJ00";"7898"
"3927";"10000";"GM1706";"2002JJ00";"7939"
"3928";"10000";"GM1706";"2003JJ00";"8027"
"3929";"10000";"GM1706";"2004JJ00";"7985"
"3930";"10000";"GM1706";"2005JJ00";"8056"
"3931";"10000";"GM1706";"2006JJ00";"8179"
"3932";"10000";"GM1706";"2007JJ00";"8237"
"3933";"10000";"GM1706";"2008JJ00";"8272"
"3934";"10000";"GM1706";"2009JJ00";"8337"
"3935";"10000";"GM1706";"2010JJ00";"8458"
"3936";"10000";"GM1706";"2011JJ00";"8494"
"3937";"10000";"GM1706";"2012JJ00";"8530"
"3938";"10000";"GM1706";"2013JJ00";"8509"
"3939";"10000";"GM1706";"2014JJ00";"8527"
"3940";"10000";"GM1706";"2015JJ00";"8627"
"3941";"10000";"GM1706";"2016JJ00";"8769"
"3942";"10000";"GM1706";"2017JJ00";"8730"
"3943";"10000";"GM1706";"2018JJ00";"8746"
"3944";"10000";"GM1706";"2019JJ00";"8834"
"3945";"10000";"GM1706";"2020JJ00";"8896"
"3946";"10000";"GM1706";"2021JJ00";"8865"
"3947";"10000";"GM1706";"2022JJ00";"8977"
"3948";"10000";"GM1706";"2023JJ00";"9029"
"3949";"10000";"GM1706";"2024JJ00";"9132"
"3950";"10000";"GM0611";"2000JJ00";"5033"
"3951";"10000";"GM0611";"2001JJ00";"5054"
"3952";"10000";"GM0611";"2002JJ00";"5107"
"3953";"10000";"GM0611";"2003JJ00";"5218"
"3954";"10000";"GM0611";"2004JJ00";"5237"
"3955";"10000";"GM0611";"2005JJ00";"5241"
"3956";"10000";"GM0611";"2006JJ00";"5278"
"3957";"10000";"GM0611";"2007JJ00";"5274"
"3958";"10000";"GM0611";"2008JJ00";"5274"
"3959";"10000";"GM0611";"2009JJ00";"5320"
"3960";"10000";"GM0611";"2010JJ00";"5366"
"3961";"10000";"GM0611";"2011JJ00";"5381"
"3962";"10000";"GM0611";"2012JJ00";"5420"
"3963";"10000";"GM0611";"2013JJ00";"5412"
"3964";"10000";"GM0611";"2014JJ00";"5424"
"3965";"10000";"GM0611";"2015JJ00";"5449"
"3966";"10000";"GM0611";"2016JJ00";"5456"
"3967";"10000";"GM0611";"2017JJ00";"5474"
"3968";"10000";"GM0611";"2018JJ00";"5493"
"3969";"10000";"GM0611";"2019JJ00";
"3970";"10000";"GM0611";"2020JJ00";
"3971";"10000";"GM0611";"2021JJ00";
"3972";"10000";"GM0611";"2022JJ00";
"3973";"10000";"GM0611";"2023JJ00";
"3974";"10000";"GM0611";"2024JJ00";
"3975";"10000";"GM1684";"2000JJ00";"9504"
"3976";"10000";"GM1684";"2001JJ00";"9658"
"3977";"10000";"GM1684";"2002JJ00";"9742"
"3978";"10000";"GM1684";"2003JJ00";"9758"
"3979";"10000";"GM1684";"2004JJ00";"9730"
"3980";"10000";"GM1684";"2005JJ00";"9822"
"3981";"10000";"GM1684";"2006JJ00";"9895"
"3982";"10000";"GM1684";"2007JJ00";"9952"
"3983";"10000";"GM1684";"2008JJ00";"9999"
"3984";"10000";"GM1684";"2009JJ00";"10097"
"3985";"10000";"GM1684";"2010JJ00";"10219"
"3986";"10000";"GM1684";"2011JJ00";"10333"
"3987";"10000";"GM1684";"2012JJ00";"10371"
"3988";"10000";"GM1684";"2013JJ00";"10462"
"3989";"10000";"GM1684";"2014JJ00";"10542"
"3990";"10000";"GM1684";"2015JJ00";"10580"
"3991";"10000";"GM1684";"2016JJ00";"10540"
"3992";"10000";"GM1684";"2017JJ00";"10613"
"3993";"10000";"GM1684";"2018JJ00";"10820"
"3994";"10000";"GM1684";"2019JJ00";"10858"
"3995";"10000";"GM1684";"2020JJ00";"11024"
"3996";"10000";"GM1684";"2021JJ00";"11244"
"3997";"10000";"GM1684";"2022JJ00";
"3998";"10000";"GM1684";"2023JJ00";
"3999";"10000";"GM1684";"2024JJ00";
"4000";"10000";"GM0216";"2000JJ00";"9895"
"4001";"10000";"GM0216";"2001JJ00";"10133"
"4002";"10000";"GM0216";"2002JJ00";"10476"
"4003";"10000";"GM0216";"2003JJ00";"10546"
"4004";"10000";"GM0216";"2004JJ00";"10690"
"4005";"10000";"GM0216";"2005JJ00";"10965"
"4006";"10000";"GM0216";"2006JJ00";"10973"
"4007";"10000";"GM0216";"2007JJ00";"11010"
"4008";"10000";"GM0216";"2008JJ00";"11139"
"4009";"10000";"GM0216";"2009JJ00";"11297"
"4010";"10000";"GM0216";"2010JJ00";"11405"
"4011";"10000";"GM0216";"2011JJ00";"11468"
"4012";"10000";"GM0216";"2012JJ00";"11548"
"4013";"10000";"GM0216";"2013JJ00";"11618"
"4014";"10000";"GM0216";"2014JJ00";"11596"
"4015";"10000";"GM0216";"2015JJ00";"11632"
"4016";"10000";"GM0216";"2016JJ00";"11717"
"4017";"10000";"GM0216";"2017JJ00";"11917"
"4018";"10000";"GM0216";"2018JJ00";"12100"
"4019";"10000";"GM0216";"2019JJ00";"12324"
"4020";"10000";"GM0216";"2020JJ00";"12614"
"4021";"10000";"GM0216";"2021JJ00";"12753"
"4022";"10000";"GM0216";"2022JJ00";"12887"
"4023";"10000";"GM0216";"2023JJ00";"13043"
"4024";"10000";"GM0216";"2024JJ00";"13179"
"4025";"10000";"GM0148";"2000JJ00";"6240"
"4026";"10000";"GM0148";"2001JJ00";"9328"
"4027";"10000";"GM0148";"2002JJ00";"9476"
"4028";"10000";"GM0148";"2003JJ00";"9610"
"4029";"10000";"GM0148";"2004JJ00";"9680"
"4030";"10000";"GM0148";"2005JJ00";"9736"
"4031";"10000";"GM0148";"2006JJ00";"9746"
"4032";"10000";"GM0148";"2007JJ00";"9893"
"4033";"10000";"GM0148";"2008JJ00";"10088"
"4034";"10000";"GM0148";"2009JJ00";"10281"
"4035";"10000";"GM0148";"2010JJ00";"10471"
"4036";"10000";"GM0148";"2011JJ00";"10603"
"4037";"10000";"GM0148";"2012JJ00";"10705"
"4038";"10000";"GM0148";"2013JJ00";"10856"
"4039";"10000";"GM0148";"2014JJ00";"10922"
"4040";"10000";"GM0148";"2015JJ00";"10971"
"4041";"10000";"GM0148";"2016JJ00";"11073"
"4042";"10000";"GM0148";"2017JJ00";"11205"
"4043";"10000";"GM0148";"2018JJ00";"11232"
"4044";"10000";"GM0148";"2019JJ00";"11442"
"4045";"10000";"GM0148";"2020JJ00";"11609"
"4046";"10000";"GM0148";"2021JJ00";"11790"
"4047";"10000";"GM0148";"2022JJ00";"11923"
"4048";"10000";"GM0148";"2023JJ00";"12158"
"4049";"10000";"GM0148";"2024JJ00";"12270"
"4050";"10000";"GM0065";"2000JJ00";"7377"
"4051";"10000";"GM0065";"2001JJ00";"7347"
"4052";"10000";"GM0065";"2002JJ00";"7357"
"4053";"10000";"GM0065";"2003JJ00";"7429"
"4054";"10000";"GM0065";"2004JJ00";"7448"
"4055";"10000";"GM0065";"2005JJ00";"7470"
"4056";"10000";"GM0065";"2006JJ00";"7480"
"4057";"10000";"GM0065";"2007JJ00";"7523"
"4058";"10000";"GM0065";"2008JJ00";"7555"
"4059";"10000";"GM0065";"2009JJ00";
"4060";"10000";"GM0065";"2010JJ00";
"4061";"10000";"GM0065";"2011JJ00";
"4062";"10000";"GM0065";"2012JJ00";
"4063";"10000";"GM0065";"2013JJ00";
"4064";"10000";"GM0065";"2014JJ00";
"4065";"10000";"GM0065";"2015JJ00";
"4066";"10000";"GM0065";"2016JJ00";
"4067";"10000";"GM0065";"2017JJ00";
"4068";"10000";"GM0065";"2018JJ00";
"4069";"10000";"GM0065";"2019JJ00";
"4070";"10000";"GM0065";"2020JJ00";
"4071";"10000";"GM0065";"2021JJ00";
"4072";"10000";"GM0065";"2022JJ00";
"4073";"10000";"GM0065";"2023JJ00";
"4074";"10000";"GM0065";"2024JJ00";
"4075";"10000";"GM1891";"2000JJ00";
"4076";"10000";"GM1891";"2001JJ00";
"4077";"10000";"GM1891";"2002JJ00";
"4078";"10000";"GM1891";"2003JJ00";
"4079";"10000";"GM1891";"2004JJ00";
"4080";"10000";"GM1891";"2005JJ00";
"4081";"10000";"GM1891";"2006JJ00";
"4082";"10000";"GM1891";"2007JJ00";
"4083";"10000";"GM1891";"2008JJ00";
"4084";"10000";"GM1891";"2009JJ00";"7555"
"4085";"10000";"GM1891";"2010JJ00";"7586"
"4086";"10000";"GM1891";"2011JJ00";"7633"
"4087";"10000";"GM1891";"2012JJ00";"7672"
"4088";"10000";"GM1891";"2013JJ00";"7688"
"4089";"10000";"GM1891";"2014JJ00";"7689"
"4090";"10000";"GM1891";"2015JJ00";"7719"
"4091";"10000";"GM1891";"2016JJ00";"7725"
"4092";"10000";"GM1891";"2017JJ00";"7741"
"4093";"10000";"GM1891";"2018JJ00";"7745"
"4094";"10000";"GM1891";"2019JJ00";"7756"
"4095";"10000";"GM1891";"2020JJ00";"7782"
"4096";"10000";"GM1891";"2021JJ00";"7850"
"4097";"10000";"GM1891";"2022JJ00";"7906"
"4098";"10000";"GM1891";"2023JJ00";"8016"
"4099";"10000";"GM1891";"2024JJ00";"8038"
"4100";"10000";"GM0503";"2000JJ00";"49243"
"4101";"10000";"GM0503";"2001JJ00";"49359"
"4102";"10000";"GM0503";"2002JJ00";"49887"
"4103";"10000";"GM0503";"2003JJ00";"50088"
"4104";"10000";"GM0503";"2004JJ00";"50106"
"4105";"10000";"GM0503";"2005JJ00";"49969"
