"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"12742";"A028725";"GM0473";"2014JJ00";"    7904";"    4191";"    3697";"    2842";"     855";"      16"
"12743";"A028725";"GM0473";"2015JJ00";"    7951";"    4266";"    3676";"    2776";"     900";"       9"
"12744";"A028725";"GM0473";"2016JJ00";"    8020";"    4352";"    3659";"    2796";"     863";"       9"
"12745";"A028725";"GM0473";"2017JJ00";"    8164";"    4408";"    3690";"    2806";"     884";"      66"
"12746";"A028725";"GM0473";"2018JJ00";"    8179";"    4465";"    3635";"    2804";"     831";"      79"
"12747";"A028725";"GM0473";"2019JJ00";"    8179";"    4482";"    3632";"    2839";"     793";"      65"
"12748";"A028725";"GM0473";"2020JJ00";"    8243";"    4518";"    3683";"    2853";"     830";"      42"
"12749";"A028725";"GM0473";"2021JJ00";"    8302";"    4560";"    3704";"    2848";"     856";"      38"
"12750";"A028725";"GM0473";"2022JJ00";"    8284";"    4566";"    3694";"    2829";"     865";"      24"
"12751";"A028725";"GM0473";"2023JJ00";"    8410";"    4677";"    3719";"    2826";"     893";"      14"
"12752";"A028725";"GM0473";"2024JJ00";"    8447";"    4700";"    3736";"    2859";"     877";"      11"
"12753";"A028725";"GM0707";"2012JJ00";"    4940";"    3500";"    1437";"    1165";"     272";"       3"
"12754";"A028725";"GM0707";"2013JJ00";"    5030";"    3562";"    1465";"    1171";"     294";"       3"
"12755";"A028725";"GM0707";"2014JJ00";"    5183";"    3612";"    1511";"    1206";"     305";"      60"
"12756";"A028725";"GM0707";"2015JJ00";"    5220";"    3631";"    1527";"    1218";"     309";"      62"
"12757";"A028725";"GM0707";"2016JJ00";"    5237";"    3668";"    1507";"    1194";"     313";"      62"
"12758";"A028725";"GM0707";"2017JJ00";"    5317";"    3719";"    1531";"    1226";"     305";"      67"
"12759";"A028725";"GM0707";"2018JJ00";"    5357";"    3788";"    1502";"    1236";"     266";"      67"
"12760";"A028725";"GM0707";"2019JJ00";"";"";"";"";"";""
"12761";"A028725";"GM0707";"2020JJ00";"";"";"";"";"";""
"12762";"A028725";"GM0707";"2021JJ00";"";"";"";"";"";""
"12763";"A028725";"GM0707";"2022JJ00";"";"";"";"";"";""
"12764";"A028725";"GM0707";"2023JJ00";"";"";"";"";"";""
"12765";"A028725";"GM0707";"2024JJ00";"";"";"";"";"";""
"12766";"A028725";"GM0478";"2012JJ00";"    2446";"    1918";"     528";"     451";"      77";"       0"
"12767";"A028725";"GM0478";"2013JJ00";"    2458";"    1921";"     537";"     454";"      83";"       0"
"12768";"A028725";"GM0478";"2014JJ00";"    2473";"    1937";"     536";"     445";"      91";"       0"
"12769";"A028725";"GM0478";"2015JJ00";"    2485";"    1936";"     545";"     445";"     100";"       4"
"12770";"A028725";"GM0478";"2016JJ00";"";"";"";"";"";""
"12771";"A028725";"GM0478";"2017JJ00";"";"";"";"";"";""
"12772";"A028725";"GM0478";"2018JJ00";"";"";"";"";"";""
"12773";"A028725";"GM0478";"2019JJ00";"";"";"";"";"";""
"12774";"A028725";"GM0478";"2020JJ00";"";"";"";"";"";""
"12775";"A028725";"GM0478";"2021JJ00";"";"";"";"";"";""
"12776";"A028725";"GM0478";"2022JJ00";"";"";"";"";"";""
"12777";"A028725";"GM0478";"2023JJ00";"";"";"";"";"";""
"12778";"A028725";"GM0478";"2024JJ00";"";"";"";"";"";""
"12779";"A028725";"GM0050";"2012JJ00";"    7641";"    5122";"    2492";"    1968";"     524";"      27"
"12780";"A028725";"GM0050";"2013JJ00";"    7698";"    5169";"    2512";"    1967";"     545";"      17"
"12781";"A028725";"GM0050";"2014JJ00";"    7776";"    5189";"    2571";"    1978";"     593";"      16"
"12782";"A028725";"GM0050";"2015JJ00";"    7903";"    5299";"    2588";"    1965";"     623";"      16"
"12783";"A028725";"GM0050";"2016JJ00";"    7957";"    5358";"    2582";"    1960";"     622";"      17"
"12784";"A028725";"GM0050";"2017JJ00";"    8117";"    5481";"    2619";"    1978";"     641";"      17"
"12785";"A028725";"GM0050";"2018JJ00";"    8149";"    5575";"    2556";"    1963";"     593";"      18"
"12786";"A028725";"GM0050";"2019JJ00";"    8367";"    5886";"    2478";"    1986";"     492";"       3"
"12787";"A028725";"GM0050";"2020JJ00";"    8452";"    5970";"    2480";"    1959";"     521";"       2"
"12788";"A028725";"GM0050";"2021JJ00";"    8653";"    6144";"    2503";"    1958";"     545";"       6"
"12789";"A028725";"GM0050";"2022JJ00";"    8966";"    6352";"    2608";"    2024";"     584";"       6"
"12790";"A028725";"GM0050";"2023JJ00";"    9136";"    6418";"    2691";"    2056";"     635";"      27"
"12791";"A028725";"GM0050";"2024JJ00";"    9404";"    6628";"    2772";"    2042";"     730";"       4"
"12792";"A028725";"GM0355";"2012JJ00";"   25241";"   12999";"   12139";"    9219";"    2920";"     103"
"12793";"A028725";"GM0355";"2013JJ00";"   25513";"   13235";"   12178";"    9190";"    2988";"     100"
"12794";"A028725";"GM0355";"2014JJ00";"   25722";"   13306";"   12177";"    9019";"    3158";"     239"
"12795";"A028725";"GM0355";"2015JJ00";"   26296";"   13404";"   12466";"    9114";"    3352";"     426"
"12796";"A028725";"GM0355";"2016JJ00";"   26556";"   13624";"   12486";"    8552";"    3934";"     446"
"12797";"A028725";"GM0355";"2017JJ00";"   26823";"   13881";"   12493";"    8440";"    4053";"     449"
"12798";"A028725";"GM0355";"2018JJ00";"   27063";"   13940";"   12697";"    8505";"    4192";"     426"
"12799";"A028725";"GM0355";"2019JJ00";"   27291";"   14507";"   12736";"    8473";"    4263";"      48"
"12800";"A028725";"GM0355";"2020JJ00";"   27783";"   14799";"   12915";"    8459";"    4456";"      69"
"12801";"A028725";"GM0355";"2021JJ00";"   28011";"   15003";"   12932";"    8413";"    4519";"      76"
"12802";"A028725";"GM0355";"2022JJ00";"   28409";"   15223";"   13086";"    8398";"    4688";"     100"
"12803";"A028725";"GM0355";"2023JJ00";"   28686";"   15294";"   13289";"    8437";"    4852";"     103"
"12804";"A028725";"GM0355";"2024JJ00";"   28864";"   15526";"   13318";"    8476";"    4842";"      20"
"12805";"A028725";"GM0299";"2012JJ00";"   13617";"    8279";"    5321";"    4209";"    1112";"      17"
"12806";"A028725";"GM0299";"2013JJ00";"   14018";"    8668";"    5335";"    4170";"    1165";"      15"
"12807";"A028725";"GM0299";"2014JJ00";"   14133";"    8671";"    5444";"    4169";"    1275";"      18"
"12808";"A028725";"GM0299";"2015JJ00";"   14234";"    8741";"    5453";"    4176";"    1277";"      40"
"12809";"A028725";"GM0299";"2016JJ00";"   14234";"    8777";"    5427";"    4154";"    1273";"      30"
"12810";"A028725";"GM0299";"2017JJ00";"   14370";"    8904";"    5424";"    4148";"    1276";"      42"
"12811";"A028725";"GM0299";"2018JJ00";"   19099";"   11971";"    7079";"    5602";"    1477";"      49"
"12812";"A028725";"GM0299";"2019JJ00";"   19259";"   12256";"    6986";"    5663";"    1323";"      17"
"12813";"A028725";"GM0299";"2020JJ00";"   19438";"   12400";"    7031";"    5671";"    1360";"       7"
"12814";"A028725";"GM0299";"2021JJ00";"   19627";"   12563";"    7057";"    5649";"    1408";"       7"
"12815";"A028725";"GM0299";"2022JJ00";"   19991";"   12859";"    7124";"    5638";"    1486";"       8"
"12816";"A028725";"GM0299";"2023JJ00";"   20127";"   12980";"    7141";"    5637";"    1504";"       6"
"12817";"A028725";"GM0299";"2024JJ00";"   20223";"   13040";"    7176";"    5665";"    1511";"       7"
"12818";"A028725";"GM0476";"2012JJ00";"    4475";"    3244";"    1218";"     879";"     339";"      13"
"12819";"A028725";"GM0476";"2013JJ00";"";"";"";"";"";""
"12820";"A028725";"GM0476";"2014JJ00";"";"";"";"";"";""
"12821";"A028725";"GM0476";"2015JJ00";"";"";"";"";"";""
"12822";"A028725";"GM0476";"2016JJ00";"";"";"";"";"";""
"12823";"A028725";"GM0476";"2017JJ00";"";"";"";"";"";""
"12824";"A028725";"GM0476";"2018JJ00";"";"";"";"";"";""
"12825";"A028725";"GM0476";"2019JJ00";"";"";"";"";"";""
"12826";"A028725";"GM0476";"2020JJ00";"";"";"";"";"";""
"12827";"A028725";"GM0476";"2021JJ00";"";"";"";"";"";""
"12828";"A028725";"GM0476";"2022JJ00";"";"";"";"";"";""
"12829";"A028725";"GM0476";"2023JJ00";"";"";"";"";"";""
"12830";"A028725";"GM0476";"2024JJ00";"";"";"";"";"";""
"12831";"A028725";"GM0637";"2012JJ00";"   51660";"   27180";"   24465";"   19375";"    5090";"      15"
"12832";"A028725";"GM0637";"2013JJ00";"   52283";"   27492";"   24790";"   19734";"    5056";"       1"
"12833";"A028725";"GM0637";"2014JJ00";"   53224";"   27993";"   24893";"   19780";"    5113";"     338"
"12834";"A028725";"GM0637";"2015JJ00";"   53619";"   28441";"   24879";"   19815";"    5064";"     299"
"12835";"A028725";"GM0637";"2016JJ00";"   53904";"   28763";"   24867";"   19535";"    5332";"     274"
"12836";"A028725";"GM0637";"2017JJ00";"   54231";"   29272";"   24766";"   19463";"    5303";"     193"
"12837";"A028725";"GM0637";"2018JJ00";"   54427";"   29731";"   24509";"   19308";"    5201";"     187"
"12838";"A028725";"GM0637";"2019JJ00";"   54596";"   30164";"   24361";"   19398";"    4963";"      71"
"12839";"A028725";"GM0637";"2020JJ00";"   54701";"   30415";"   24265";"   19146";"    5119";"      21"
"12840";"A028725";"GM0637";"2021JJ00";"   54907";"   30577";"   24311";"   19000";"    5311";"      19"
"12841";"A028725";"GM0637";"2022JJ00";"   55236";"   30812";"   24414";"   19060";"    5354";"      10"
"12842";"A028725";"GM0637";"2023JJ00";"   55473";"   30976";"   24488";"   19083";"    5405";"       9"
"12843";"A028725";"GM0637";"2024JJ00";"   56116";"   31336";"   24771";"   19172";"    5599";"       9"
"12844";"A028725";"GM0638";"2012JJ00";"    3040";"    2235";"     795";"     607";"     188";"      10"
"12845";"A028725";"GM0638";"2013JJ00";"    3074";"    2284";"     780";"     598";"     182";"      10"
"12846";"A028725";"GM0638";"2014JJ00";"    3138";"    2293";"     799";"     605";"     194";"      46"
"12847";"A028725";"GM0638";"2015JJ00";"    3202";"    2376";"     777";"     606";"     171";"      49"
"12848";"A028725";"GM0638";"2016JJ00";"    3220";"    2392";"     779";"     597";"     182";"      49"
"12849";"A028725";"GM0638";"2017JJ00";"    3354";"    2494";"     802";"     615";"     187";"      58"
"12850";"A028725";"GM0638";"2018JJ00";"    3355";"    2486";"     847";"     636";"     211";"      22"
"12851";"A028725";"GM0638";"2019JJ00";"    3370";"    2536";"     832";"     632";"     200";"       2"
"12852";"A028725";"GM0638";"2020JJ00";"    3417";"    2558";"     858";"     634";"     224";"       1"
"12853";"A028725";"GM0638";"2021JJ00";"    3547";"    2606";"     940";"     614";"     326";"       1"
"12854";"A028725";"GM0638";"2022JJ00";"    3794";"    2758";"    1035";"     615";"     420";"       1"
"12855";"A028725";"GM0638";"2023JJ00";"    3842";"    2764";"    1077";"     644";"     433";"       1"
"12856";"A028725";"GM0638";"2024JJ00";"    4008";"    2792";"    1215";"     639";"     576";"       1"
"12857";"A028725";"GM0056";"2012JJ00";"    7187";"    5444";"    1704";"    1292";"     412";"      39"
"12858";"A028725";"GM0056";"2013JJ00";"    7196";"    5452";"    1711";"    1293";"     418";"      33"
"12859";"A028725";"GM0056";"2014JJ00";"    7412";"    5561";"    1840";"    1362";"     478";"      11"
"12860";"A028725";"GM0056";"2015JJ00";"    7426";"    5538";"    1877";"    1389";"     488";"      11"
"12861";"A028725";"GM0056";"2016JJ00";"    7483";"    5614";"    1857";"    1326";"     531";"      12"
"12862";"A028725";"GM0056";"2017JJ00";"    7501";"    5608";"    1882";"    1342";"     540";"      11"
"12863";"A028725";"GM0056";"2018JJ00";"    7602";"    5798";"    1790";"    1336";"     454";"      14"
"12864";"A028725";"GM0056";"2019JJ00";"";"";"";"";"";""
"12865";"A028725";"GM0056";"2020JJ00";"";"";"";"";"";""
"12866";"A028725";"GM0056";"2021JJ00";"";"";"";"";"";""
"12867";"A028725";"GM0056";"2022JJ00";"";"";"";"";"";""
"12868";"A028725";"GM0056";"2023JJ00";"";"";"";"";"";""
"12869";"A028725";"GM0056";"2024JJ00";"";"";"";"";"";""
"12870";"A028725";"GM1892";"2012JJ00";"   15639";"   10244";"    5368";"    4585";"     783";"      27"
"12871";"A028725";"GM1892";"2013JJ00";"   15792";"   10382";"    5399";"    4712";"     687";"      11"
"12872";"A028725";"GM1892";"2014JJ00";"   16217";"   10614";"    5473";"    4725";"     748";"     130"
"12873";"A028725";"GM1892";"2015JJ00";"   16203";"   10706";"    5386";"    4657";"     729";"     111"
"12874";"A028725";"GM1892";"2016JJ00";"   16304";"   10834";"    5353";"    4611";"     742";"     117"
"12875";"A028725";"GM1892";"2017JJ00";"   16522";"   11051";"    5360";"    4621";"     739";"     111"
"12876";"A028725";"GM1892";"2018JJ00";"   16709";"   10934";"    5660";"    4669";"     991";"     115"
"12877";"A028725";"GM1892";"2019JJ00";"   17049";"   11566";"    5424";"    4689";"     735";"      59"
"12878";"A028725";"GM1892";"2020JJ00";"   17502";"   11925";"    5576";"    4767";"     809";"       1"
"12879";"A028725";"GM1892";"2021JJ00";"   17995";"   12248";"    5746";"    4806";"     940";"       1"
"12880";"A028725";"GM1892";"2022JJ00";"   18139";"   12431";"    5702";"    4800";"     902";"       6"
"12881";"A028725";"GM1892";"2023JJ00";"   18399";"   12726";"    5669";"    4754";"     915";"       4"
"12882";"A028725";"GM1892";"2024JJ00";"   18689";"   12980";"    5708";"    4779";"     929";"       1"
"12883";"A028725";"GM0879";"2012JJ00";"    8360";"    6337";"    2022";"    1148";"     874";"       1"
"12884";"A028725";"GM0879";"2013JJ00";"    8395";"    6369";"    2026";"    1170";"     856";"       0"
"12885";"A028725";"GM0879";"2014JJ00";"    8413";"    6347";"    2066";"    1173";"     893";"       0"
"12886";"A028725";"GM0879";"2015JJ00";"    8457";"    6366";"    2088";"    1153";"     935";"       3"
"12887";"A028725";"GM0879";"2016JJ00";"    8578";"    6398";"    2177";"    1197";"     980";"       3"
"12888";"A028725";"GM0879";"2017JJ00";"    8655";"    6426";"    2224";"    1228";"     996";"       5"
"12889";"A028725";"GM0879";"2018JJ00";"    8768";"    6471";"    2274";"    1235";"    1039";"      23"
"12890";"A028725";"GM0879";"2019JJ00";"    8836";"    6692";"    2129";"    1228";"     901";"      15"
"12891";"A028725";"GM0879";"2020JJ00";"    8856";"    6732";"    2121";"    1222";"     899";"       3"
"12892";"A028725";"GM0879";"2021JJ00";"    9036";"    6886";"    2143";"    1247";"     896";"       7"
"12893";"A028725";"GM0879";"2022JJ00";"    9199";"    7006";"    2183";"    1258";"     925";"      10"
"12894";"A028725";"GM0879";"2023JJ00";"    9287";"    7042";"    2241";"    1272";"     969";"       4"
"12895";"A028725";"GM0879";"2024JJ00";"    9390";"    7135";"    2251";"    1280";"     971";"       4"
"12896";"A028725";"GM0301";"2012JJ00";"   20122";"   11213";"    8858";"    6146";"    2712";"      51"
"12897";"A028725";"GM0301";"2013JJ00";"   20498";"   11274";"    9126";"    6259";"    2867";"      98"
"12898";"A028725";"GM0301";"2014JJ00";"   20798";"   11367";"    9278";"    6573";"    2705";"     153"
"12899";"A028725";"GM0301";"2015JJ00";"   20651";"   11357";"    9203";"    6273";"    2930";"      91"
"12900";"A028725";"GM0301";"2016JJ00";"   20881";"   11458";"    9288";"    6995";"    2293";"     135"
"12901";"A028725";"GM0301";"2017JJ00";"   20958";"   11478";"    9346";"    6964";"    2382";"     134"
"12902";"A028725";"GM0301";"2018JJ00";"   21137";"   11864";"    9134";"    6767";"    2367";"     139"
"12903";"A028725";"GM0301";"2019JJ00";"   21324";"   12061";"    9238";"    6863";"    2375";"      25"
"12904";"A028725";"GM0301";"2020JJ00";"   21487";"   12202";"    9280";"    6863";"    2417";"       5"
"12905";"A028725";"GM0301";"2021JJ00";"   21799";"   12310";"    9489";"    6806";"    2683";"       0"
"12906";"A028725";"GM0301";"2022JJ00";"   22141";"   12592";"    9549";"    6843";"    2706";"       0"
"12907";"A028725";"GM0301";"2023JJ00";"   22366";"   12733";"    9633";"    6869";"    2764";"       0"
"12908";"A028725";"GM0301";"2024JJ00";"   22641";"   12969";"    9672";"    6833";"    2839";"       0"
"12909";"A028725";"GM1896";"2012JJ00";"    7911";"    5584";"    2237";"    1757";"     480";"      90"
"12910";"A028725";"GM1896";"2013JJ00";"    7984";"    5650";"    2274";"    1741";"     533";"      60"
"12911";"A028725";"GM1896";"2014JJ00";"    8034";"    5663";"    2303";"    1725";"     578";"      68"
"12912";"A028725";"GM1896";"2015JJ00";"    8149";"    5736";"    2329";"    1726";"     603";"      84"
"12913";"A028725";"GM1896";"2016JJ00";"    8256";"    5791";"    2369";"    1743";"     626";"      96"
"12914";"A028725";"GM1896";"2017JJ00";"    8306";"    5811";"    2423";"    1757";"     666";"      72"
"12915";"A028725";"GM1896";"2018JJ00";"    8414";"    6029";"    2311";"    1738";"     573";"      74"
"12916";"A028725";"GM1896";"2019JJ00";"    8466";"    6146";"    2300";"    1772";"     528";"      20"
"12917";"A028725";"GM1896";"2020JJ00";"    8535";"    6207";"    2319";"    1766";"     553";"       9"
"12918";"A028725";"GM1896";"2021JJ00";"    8612";"    6261";"    2347";"    1752";"     595";"       4"
"12919";"A028725";"GM1896";"2022JJ00";"    8693";"    6330";"    2359";"    1756";"     603";"       4"
"12920";"A028725";"GM1896";"2023JJ00";"    8794";"    6411";"    2381";"    1737";"     644";"       2"
"12921";"A028725";"GM1896";"2024JJ00";"    8860";"    6460";"    2398";"    1748";"     650";"       2"
"12922";"A028725";"GM0642";"2012JJ00";"   19430";"   10583";"    8830";"    7711";"    1119";"      17"
"12923";"A028725";"GM0642";"2013JJ00";"   19499";"   10643";"    8840";"    7676";"    1164";"      16"
"12924";"A028725";"GM0642";"2014JJ00";"   19495";"   10713";"    8758";"    7571";"    1187";"      24"
"12925";"A028725";"GM0642";"2015JJ00";"   19547";"   10769";"    8762";"    7571";"    1191";"      16"
"12926";"A028725";"GM0642";"2016JJ00";"   19566";"   10777";"    8747";"    7483";"    1264";"      42"
"12927";"A028725";"GM0642";"2017JJ00";"   19525";"   10860";"    8649";"    7389";"    1260";"      16"
