"ID";"EigenaarHuurder";"HuishoudensEnWoningkenmerken";"RegioS";"Perioden";"TotaleWoonlasten_2";"Woonquote_5"
"246869";"A047048";"T001139";"GM0074";"2022JJ00";"     934";"    34.4"
"246870";"A047048";"T001139";"GM0398";"2018JJ00";"     871";"    37.6"
"246871";"A047048";"T001139";"GM0398";"2019JJ00";"     892";"    36.4"
"246872";"A047048";"T001139";"GM0398";"2020JJ00";"     906";"    35.6"
"246873";"A047048";"T001139";"GM0398";"2021JJ00";"     906";"    34.5"
"246874";"A047048";"T001139";"GM0398";"2022JJ00";"";"       ."
"246875";"A047048";"T001139";"GM0526";"2018JJ00";"";"       ."
"246876";"A047048";"T001139";"GM0526";"2019JJ00";"";"       ."
"246877";"A047048";"T001139";"GM0526";"2020JJ00";"";"       ."
"246878";"A047048";"T001139";"GM0526";"2021JJ00";"";"       ."
"246879";"A047048";"T001139";"GM0526";"2022JJ00";"";"       ."
"246880";"A047048";"T001139";"GM0917";"2018JJ00";"     712";"    37.7"
"246881";"A047048";"T001139";"GM0917";"2019JJ00";"     759";"    37.6"
"246882";"A047048";"T001139";"GM0917";"2020JJ00";"     754";"    36.3"
"246883";"A047048";"T001139";"GM0917";"2021JJ00";"     786";"    36.3"
"246884";"A047048";"T001139";"GM0917";"2022JJ00";"     763";"    33.0"
"246885";"A047048";"T001139";"GM1658";"2018JJ00";"";"       ."
"246886";"A047048";"T001139";"GM1658";"2019JJ00";"";"       ."
"246887";"A047048";"T001139";"GM1658";"2020JJ00";"";"       ."
"246888";"A047048";"T001139";"GM1658";"2021JJ00";"";"       ."
"246889";"A047048";"T001139";"GM1658";"2022JJ00";"";"       ."
"246890";"A047048";"T001139";"GM0399";"2018JJ00";"     922";"    41.2"
"246891";"A047048";"T001139";"GM0399";"2019JJ00";"     957";"    41.5"
"246892";"A047048";"T001139";"GM0399";"2020JJ00";"     963";"    40.3"
"246893";"A047048";"T001139";"GM0399";"2021JJ00";"     975";"    40.2"
"246894";"A047048";"T001139";"GM0399";"2022JJ00";"";"       ."
"246895";"A047048";"T001139";"GM0163";"2018JJ00";"";"       ."
"246896";"A047048";"T001139";"GM0163";"2019JJ00";"";"       ."
"246897";"A047048";"T001139";"GM0163";"2020JJ00";"";"       ."
"246898";"A047048";"T001139";"GM0163";"2021JJ00";"";"       ."
"246899";"A047048";"T001139";"GM0163";"2022JJ00";"";"       ."
"246900";"A047048";"T001139";"GM0530";"2018JJ00";"     945";"    36.6"
"246901";"A047048";"T001139";"GM0530";"2019JJ00";"     962";"    36.4"
"246902";"A047048";"T001139";"GM0530";"2020JJ00";"     959";"    35.0"
"246903";"A047048";"T001139";"GM0530";"2021JJ00";"    1018";"    35.5"
"246904";"A047048";"T001139";"GM0530";"2022JJ00";"";"       ."
"246905";"A047048";"T001139";"GM0794";"2018JJ00";"     861";"    38.6"
"246906";"A047048";"T001139";"GM0794";"2019JJ00";"     916";"    37.5"
"246907";"A047048";"T001139";"GM0794";"2020JJ00";"     924";"    36.3"
"246908";"A047048";"T001139";"GM0794";"2021JJ00";"     951";"    36.3"
"246909";"A047048";"T001139";"GM0794";"2022JJ00";"     939";"    32.9"
"246910";"A047048";"T001139";"GM0531";"2018JJ00";"    1033";"    38.2"
"246911";"A047048";"T001139";"GM0531";"2019JJ00";"    1071";"    38.3"
"246912";"A047048";"T001139";"GM0531";"2020JJ00";"    1084";"    36.9"
"246913";"A047048";"T001139";"GM0531";"2021JJ00";"    1104";"    37.3"
"246914";"A047048";"T001139";"GM0531";"2022JJ00";"    1105";"    36.4"
"246915";"A047048";"T001139";"GM0164";"2018JJ00";"     761";"    37.8"
"246916";"A047048";"T001139";"GM0164";"2019JJ00";"     775";"    36.6"
"246917";"A047048";"T001139";"GM0164";"2020JJ00";"     780";"    35.0"
"246918";"A047048";"T001139";"GM0164";"2021JJ00";"     831";"    35.5"
"246919";"A047048";"T001139";"GM0164";"2022JJ00";"     829";"    32.9"
"246920";"A047048";"T001139";"GM0796";"2018JJ00";"     981";"    36.6"
"246921";"A047048";"T001139";"GM0796";"2019JJ00";"    1016";"    35.7"
"246922";"A047048";"T001139";"GM0796";"2020JJ00";"    1029";"    34.8"
"246923";"A047048";"T001139";"GM0796";"2021JJ00";"    1084";"    35.2"
"246924";"A047048";"T001139";"GM0796";"2022JJ00";"";"       ."
"246925";"A047048";"T001139";"GM1966";"2018JJ00";"";"       ."
"246926";"A047048";"T001139";"GM1966";"2019JJ00";"     885";"    35.4"
"246927";"A047048";"T001139";"GM1966";"2020JJ00";"     880";"    35.0"
"246928";"A047048";"T001139";"GM1966";"2021JJ00";"     899";"    35.6"
"246929";"A047048";"T001139";"GM1966";"2022JJ00";"     972";"    33.6"
"246930";"A047048";"T001139";"GM0252";"2018JJ00";"     934";"    37.4"
"246931";"A047048";"T001139";"GM0252";"2019JJ00";"     955";"    38.0"
"246932";"A047048";"T001139";"GM0252";"2020JJ00";"     934";"    36.8"
"246933";"A047048";"T001139";"GM0252";"2021JJ00";"     992";"    36.4"
"246934";"A047048";"T001139";"GM0252";"2022JJ00";"    1009";"    35.1"
"246935";"A047048";"T001139";"GM0797";"2018JJ00";"";"       ."
"246936";"A047048";"T001139";"GM0797";"2019JJ00";"    1039";"    41.6"
"246937";"A047048";"T001139";"GM0797";"2020JJ00";"";"       ."
"246938";"A047048";"T001139";"GM0797";"2021JJ00";"";"       ."
"246939";"A047048";"T001139";"GM0797";"2022JJ00";"";"       ."
"246940";"A047048";"T001139";"GM0534";"2018JJ00";"     935";"    37.0"
"246941";"A047048";"T001139";"GM0534";"2019JJ00";"";"       ."
"246942";"A047048";"T001139";"GM0534";"2020JJ00";"";"       ."
"246943";"A047048";"T001139";"GM0534";"2021JJ00";"";"       ."
"246944";"A047048";"T001139";"GM0534";"2022JJ00";"";"       ."
"246945";"A047048";"T001139";"GM0798";"2018JJ00";"";"       ."
"246946";"A047048";"T001139";"GM0798";"2019JJ00";"    1055";"    41.8"
"246947";"A047048";"T001139";"GM0798";"2020JJ00";"";"       ."
"246948";"A047048";"T001139";"GM0798";"2021JJ00";"    1031";"    39.0"
"246949";"A047048";"T001139";"GM0798";"2022JJ00";"";"       ."
"246950";"A047048";"T001139";"GM0402";"2018JJ00";"     948";"    38.3"
"246951";"A047048";"T001139";"GM0402";"2019JJ00";"     986";"    38.0"
"246952";"A047048";"T001139";"GM0402";"2020JJ00";"    1023";"    37.5"
"246953";"A047048";"T001139";"GM0402";"2021JJ00";"    1081";"    37.5"
"246954";"A047048";"T001139";"GM0402";"2022JJ00";"";"       ."
"246955";"A047048";"T001139";"GM1963";"2018JJ00";"";"       ."
"246956";"A047048";"T001139";"GM1963";"2019JJ00";"    1014";"    38.6"
"246957";"A047048";"T001139";"GM1963";"2020JJ00";"";"       ."
"246958";"A047048";"T001139";"GM1963";"2021JJ00";"    1068";"    38.6"
"246959";"A047048";"T001139";"GM1963";"2022JJ00";"";"       ."
"246960";"A047048";"T001139";"GM1735";"2018JJ00";"     910";"    39.6"
"246961";"A047048";"T001139";"GM1735";"2019JJ00";"     939";"    38.2"
"246962";"A047048";"T001139";"GM1735";"2020JJ00";"";"       ."
"246963";"A047048";"T001139";"GM1735";"2021JJ00";"     976";"    37.4"
"246964";"A047048";"T001139";"GM1735";"2022JJ00";"";"       ."
"246965";"A047048";"T001139";"GM1911";"2018JJ00";"";"       ."
"246966";"A047048";"T001139";"GM1911";"2019JJ00";"";"       ."
"246967";"A047048";"T001139";"GM1911";"2020JJ00";"";"       ."
"246968";"A047048";"T001139";"GM1911";"2021JJ00";"";"       ."
"246969";"A047048";"T001139";"GM1911";"2022JJ00";"";"       ."
"246970";"A047048";"T001139";"GM0118";"2018JJ00";"     791";"    37.8"
"246971";"A047048";"T001139";"GM0118";"2019JJ00";"     802";"    37.5"
"246972";"A047048";"T001139";"GM0118";"2020JJ00";"     780";"    35.5"
"246973";"A047048";"T001139";"GM0118";"2021JJ00";"     824";"    36.2"
"246974";"A047048";"T001139";"GM0118";"2022JJ00";"     802";"    32.0"
"246975";"A047048";"T001139";"GM0405";"2018JJ00";"     873";"    37.3"
"246976";"A047048";"T001139";"GM0405";"2019JJ00";"     904";"    36.5"
"246977";"A047048";"T001139";"GM0405";"2020JJ00";"     912";"    35.7"
"246978";"A047048";"T001139";"GM0405";"2021JJ00";"     986";"    36.5"
"246979";"A047048";"T001139";"GM0405";"2022JJ00";"";"       ."
"246980";"A047048";"T001139";"GM1507";"2018JJ00";"     884";"    38.5"
"246981";"A047048";"T001139";"GM1507";"2019JJ00";"     934";"    38.6"
"246982";"A047048";"T001139";"GM1507";"2020JJ00";"     916";"    36.8"
"246983";"A047048";"T001139";"GM1507";"2021JJ00";"     948";"    37.3"
"246984";"A047048";"T001139";"GM1507";"2022JJ00";"";"       ."
"246985";"A047048";"T001139";"GM0321";"2018JJ00";"";"       ."
"246986";"A047048";"T001139";"GM0321";"2019JJ00";"";"       ."
"246987";"A047048";"T001139";"GM0321";"2020JJ00";"";"       ."
"246988";"A047048";"T001139";"GM0321";"2021JJ00";"    1133";"    34.9"
"246989";"A047048";"T001139";"GM0321";"2022JJ00";"";"       ."
"246990";"A047048";"T001139";"GM0406";"2018JJ00";"    1038";"    39.2"
"246991";"A047048";"T001139";"GM0406";"2019JJ00";"    1069";"    38.9"
"246992";"A047048";"T001139";"GM0406";"2020JJ00";"    1082";"    38.4"
"246993";"A047048";"T001139";"GM0406";"2021JJ00";"    1134";"    38.4"
"246994";"A047048";"T001139";"GM0406";"2022JJ00";"";"       ."
"246995";"A047048";"T001139";"GM0677";"2018JJ00";"     854";"    42.5"
"246996";"A047048";"T001139";"GM0677";"2019JJ00";"     918";"    40.9"
"246997";"A047048";"T001139";"GM0677";"2020JJ00";"";"       ."
"246998";"A047048";"T001139";"GM0677";"2021JJ00";"     953";"    41.3"
"246999";"A047048";"T001139";"GM0677";"2022JJ00";"";"       ."
"247000";"A047048";"T001139";"GM0353";"2018JJ00";"     911";"    37.7"
"247001";"A047048";"T001139";"GM0353";"2019JJ00";"     940";"    37.1"
"247002";"A047048";"T001139";"GM0353";"2020JJ00";"     958";"    36.1"
"247003";"A047048";"T001139";"GM0353";"2021JJ00";"     998";"    35.8"
"247004";"A047048";"T001139";"GM0353";"2022JJ00";"";"       ."
"247005";"A047048";"T001139";"GM1884";"2018JJ00";"";"       ."
"247006";"A047048";"T001139";"GM1884";"2019JJ00";"";"       ."
"247007";"A047048";"T001139";"GM1884";"2020JJ00";"";"       ."
"247008";"A047048";"T001139";"GM1884";"2021JJ00";"";"       ."
"247009";"A047048";"T001139";"GM1884";"2022JJ00";"";"       ."
"247010";"A047048";"T001139";"GM0166";"2018JJ00";"     809";"    35.5"
"247011";"A047048";"T001139";"GM0166";"2019JJ00";"     828";"    35.1"
"247012";"A047048";"T001139";"GM0166";"2020JJ00";"     826";"    34.3"
"247013";"A047048";"T001139";"GM0166";"2021JJ00";"     867";"    34.2"
"247014";"A047048";"T001139";"GM0166";"2022JJ00";"     862";"    31.7"
"247015";"A047048";"T001139";"GM0678";"2018JJ00";"     782";"    38.4"
"247016";"A047048";"T001139";"GM0678";"2019JJ00";"     823";"    37.3"
"247017";"A047048";"T001139";"GM0678";"2020JJ00";"     843";"    35.8"
"247018";"A047048";"T001139";"GM0678";"2021JJ00";"     881";"    36.9"
"247019";"A047048";"T001139";"GM0678";"2022JJ00";"     875";"    32.8"
"247020";"A047048";"T001139";"GM0537";"2018JJ00";"";"       ."
"247021";"A047048";"T001139";"GM0537";"2019JJ00";"";"       ."
"247022";"A047048";"T001139";"GM0537";"2020JJ00";"";"       ."
"247023";"A047048";"T001139";"GM0537";"2021JJ00";"";"       ."
"247024";"A047048";"T001139";"GM0537";"2022JJ00";"";"       ."
"247025";"A047048";"T001139";"GM0928";"2018JJ00";"     680";"    39.5"
"247026";"A047048";"T001139";"GM0928";"2019JJ00";"     704";"    38.9"
"247027";"A047048";"T001139";"GM0928";"2020JJ00";"     694";"    37.6"
"247028";"A047048";"T001139";"GM0928";"2021JJ00";"     730";"    38.5"
"247029";"A047048";"T001139";"GM0928";"2022JJ00";"     703";"    34.4"
"247030";"A047048";"T001139";"GM1598";"2018JJ00";"     699";"    34.9"
"247031";"A047048";"T001139";"GM1598";"2019JJ00";"     712";"    34.4"
"247032";"A047048";"T001139";"GM1598";"2020JJ00";"     688";"    32.7"
"247033";"A047048";"T001139";"GM1598";"2021JJ00";"     733";"    32.9"
"247034";"A047048";"T001139";"GM1598";"2022JJ00";"     709";"    29.9"
"247035";"A047048";"T001139";"GM0079";"2018JJ00";"";"       ."
"247036";"A047048";"T001139";"GM0079";"2019JJ00";"";"       ."
"247037";"A047048";"T001139";"GM0079";"2020JJ00";"";"       ."
"247038";"A047048";"T001139";"GM0079";"2021JJ00";"";"       ."
"247039";"A047048";"T001139";"GM0079";"2022JJ00";"";"       ."
"247040";"A047048";"T001139";"GM0588";"2018JJ00";"";"       ."
"247041";"A047048";"T001139";"GM0588";"2019JJ00";"";"       ."
"247042";"A047048";"T001139";"GM0588";"2020JJ00";"";"       ."
"247043";"A047048";"T001139";"GM0588";"2021JJ00";"";"       ."
"247044";"A047048";"T001139";"GM0588";"2022JJ00";"";"       ."
"247045";"A047048";"T001139";"GM0542";"2018JJ00";"     952";"    38.3"
"247046";"A047048";"T001139";"GM0542";"2019JJ00";"     983";"    37.4"
"247047";"A047048";"T001139";"GM0542";"2020JJ00";"";"       ."
"247048";"A047048";"T001139";"GM0542";"2021JJ00";"    1040";"    37.9"
"247049";"A047048";"T001139";"GM0542";"2022JJ00";"    1009";"    36.2"
"247050";"A047048";"T001139";"GM1931";"2018JJ00";"     893";"    38.7"
"247051";"A047048";"T001139";"GM1931";"2019JJ00";"     920";"    38.8"
"247052";"A047048";"T001139";"GM1931";"2020JJ00";"";"       ."
"247053";"A047048";"T001139";"GM1931";"2021JJ00";"     957";"    37.6"
"247054";"A047048";"T001139";"GM1931";"2022JJ00";"";"       ."
"247055";"A047048";"T001139";"GM1659";"2018JJ00";"     953";"    41.0"
"247056";"A047048";"T001139";"GM1659";"2019JJ00";"     959";"    39.7"
"247057";"A047048";"T001139";"GM1659";"2020JJ00";"";"       ."
"247058";"A047048";"T001139";"GM1659";"2021JJ00";"    1036";"    39.8"
"247059";"A047048";"T001139";"GM1659";"2022JJ00";"";"       ."
"247060";"A047048";"T001139";"GM1982";"2018JJ00";"";"       ."
"247061";"A047048";"T001139";"GM1982";"2019JJ00";"";"       ."
"247062";"A047048";"T001139";"GM1982";"2020JJ00";"";"       ."
"247063";"A047048";"T001139";"GM1982";"2021JJ00";"";"       ."
"247064";"A047048";"T001139";"GM1982";"2022JJ00";"";"       ."
"247065";"A047048";"T001139";"GM1685";"2018JJ00";"";"       ."
"247066";"A047048";"T001139";"GM1685";"2019JJ00";"";"       ."
"247067";"A047048";"T001139";"GM1685";"2020JJ00";"";"       ."
"247068";"A047048";"T001139";"GM1685";"2021JJ00";"";"       ."
"247069";"A047048";"T001139";"GM1685";"2022JJ00";"";"       ."
"247070";"A047048";"T001139";"GM0882";"2018JJ00";"     787";"    39.4"
"247071";"A047048";"T001139";"GM0882";"2019JJ00";"     794";"    38.4"
"247072";"A047048";"T001139";"GM0882";"2020JJ00";"     788";"    37.4"
"247073";"A047048";"T001139";"GM0882";"2021JJ00";"     826";"    38.2"
"247074";"A047048";"T001139";"GM0882";"2022JJ00";"     813";"    34.6"
"247075";"A047048";"T001139";"GM0415";"2018JJ00";"";"       ."
"247076";"A047048";"T001139";"GM0415";"2019JJ00";"";"       ."
"247077";"A047048";"T001139";"GM0415";"2020JJ00";"";"       ."
"247078";"A047048";"T001139";"GM0415";"2021JJ00";"    1300";"    43.7"
"247079";"A047048";"T001139";"GM0415";"2022JJ00";"";"       ."
"247080";"A047048";"T001139";"GM0416";"2018JJ00";"     867";"    40.0"
"247081";"A047048";"T001139";"GM0416";"2019JJ00";"     904";"    38.2"
"247082";"A047048";"T001139";"GM0416";"2020JJ00";"     902";"    36.7"
"247083";"A047048";"T001139";"GM0416";"2021JJ00";"     929";"    37.4"
"247084";"A047048";"T001139";"GM0416";"2022JJ00";"";"       ."
"247085";"A047048";"T001139";"GM1621";"2018JJ00";"";"       ."
"247086";"A047048";"T001139";"GM1621";"2019JJ00";"";"       ."
"247087";"A047048";"T001139";"GM1621";"2020JJ00";"";"       ."
"247088";"A047048";"T001139";"GM1621";"2021JJ00";"    1180";"    38.3"
"247089";"A047048";"T001139";"GM1621";"2022JJ00";"    1191";"    36.3"
"247090";"A047048";"T001139";"GM0417";"2018JJ00";"";"       ."
"247091";"A047048";"T001139";"GM0417";"2019JJ00";"    1286";"    45.7"
"247092";"A047048";"T001139";"GM0417";"2020JJ00";"";"       ."
"247093";"A047048";"T001139";"GM0417";"2021JJ00";"";"       ."
"247094";"A047048";"T001139";"GM0417";"2022JJ00";"";"       ."
"247095";"A047048";"T001139";"GM0022";"2018JJ00";"     867";"    36.0"
"247096";"A047048";"T001139";"GM0022";"2019JJ00";"";"       ."
"247097";"A047048";"T001139";"GM0022";"2020JJ00";"";"       ."
"247098";"A047048";"T001139";"GM0022";"2021JJ00";"";"       ."
"247099";"A047048";"T001139";"GM0022";"2022JJ00";"";"       ."
"247100";"A047048";"T001139";"GM0545";"2018JJ00";"     804";"    37.1"
"247101";"A047048";"T001139";"GM0545";"2019JJ00";"";"       ."
"247102";"A047048";"T001139";"GM0545";"2020JJ00";"";"       ."
"247103";"A047048";"T001139";"GM0545";"2021JJ00";"";"       ."
"247104";"A047048";"T001139";"GM0545";"2022JJ00";"";"       ."
"247105";"A047048";"T001139";"GM0080";"2018JJ00";"     747";"    36.5"
"247106";"A047048";"T001139";"GM0080";"2019JJ00";"     758";"    36.1"
"247107";"A047048";"T001139";"GM0080";"2020JJ00";"     755";"    34.8"
"247108";"A047048";"T001139";"GM0080";"2021JJ00";"     787";"    35.2"
"247109";"A047048";"T001139";"GM0080";"2022JJ00";"     754";"    31.1"
"247110";"A047048";"T001139";"GM0546";"2018JJ00";"     870";"    36.0"
"247111";"A047048";"T001139";"GM0546";"2019JJ00";"     914";"    35.6"
"247112";"A047048";"T001139";"GM0546";"2020JJ00";"     936";"    34.6"
"247113";"A047048";"T001139";"GM0546";"2021JJ00";"     996";"    34.8"
"247114";"A047048";"T001139";"GM0546";"2022JJ00";"";"       ."
"247115";"A047048";"T001139";"GM0547";"2018JJ00";"";"       ."
"247116";"A047048";"T001139";"GM0547";"2019JJ00";"";"       ."
"247117";"A047048";"T001139";"GM0547";"2020JJ00";"";"       ."
"247118";"A047048";"T001139";"GM0547";"2021JJ00";"";"       ."
"247119";"A047048";"T001139";"GM0547";"2022JJ00";"";"       ."
"247120";"A047048";"T001139";"GM1916";"2018JJ00";"     960";"    38.0"
"247121";"A047048";"T001139";"GM1916";"2019JJ00";"    1005";"    38.2"
"247122";"A047048";"T001139";"GM1916";"2020JJ00";"";"       ."
"247123";"A047048";"T001139";"GM1916";"2021JJ00";"    1075";"    37.0"
"247124";"A047048";"T001139";"GM1916";"2022JJ00";"";"       ."
"247125";"A047048";"T001139";"GM0995";"2018JJ00";"     855";"    38.5"
"247126";"A047048";"T001139";"GM0995";"2019JJ00";"     893";"    37.3"
"247127";"A047048";"T001139";"GM0995";"2020JJ00";"     895";"    35.8"
"247128";"A047048";"T001139";"GM0995";"2021JJ00";"     957";"    36.6"
"247129";"A047048";"T001139";"GM0995";"2022JJ00";"";"       ."
"247130";"A047048";"T001139";"GM1640";"2018JJ00";"     837";"    39.9"
"247131";"A047048";"T001139";"GM1640";"2019JJ00";"     872";"    39.8"
"247132";"A047048";"T001139";"GM1640";"2020JJ00";"     854";"    38.3"
"247133";"A047048";"T001139";"GM1640";"2021JJ00";"     907";"    37.9"
"247134";"A047048";"T001139";"GM1640";"2022JJ00";"     937";"    35.5"
"247135";"A047048";"T001139";"GM0327";"2018JJ00";"     988";"    38.1"
"247136";"A047048";"T001139";"GM0327";"2019JJ00";"    1000";"    36.9"
"247137";"A047048";"T001139";"GM0327";"2020JJ00";"    1013";"    36.3"
"247138";"A047048";"T001139";"GM0327";"2021JJ00";"    1045";"    36.1"
"247139";"A047048";"T001139";"GM0327";"2022JJ00";"    1059";"    34.2"
"247140";"A047048";"T001139";"GM0733";"2018JJ00";"";"       ."
"247141";"A047048";"T001139";"GM0733";"2019JJ00";"";"       ."
"247142";"A047048";"T001139";"GM0733";"2020JJ00";"";"       ."
"247143";"A047048";"T001139";"GM0733";"2021JJ00";"";"       ."
"247144";"A047048";"T001139";"GM0733";"2022JJ00";"";"       ."
"247145";"A047048";"T001139";"GM1705";"2018JJ00";"     906";"    39.1"
"247146";"A047048";"T001139";"GM1705";"2019JJ00";"     927";"    38.6"
"247147";"A047048";"T001139";"GM1705";"2020JJ00";"     944";"    37.9"
"247148";"A047048";"T001139";"GM1705";"2021JJ00";"     971";"    37.6"
"247149";"A047048";"T001139";"GM1705";"2022JJ00";"";"       ."
"247150";"A047048";"T001139";"GM0553";"2018JJ00";"     879";"    40.8"
"247151";"A047048";"T001139";"GM0553";"2019JJ00";"     894";"    40.3"
"247152";"A047048";"T001139";"GM0553";"2020JJ00";"     914";"    38.9"
"247153";"A047048";"T001139";"GM0553";"2021JJ00";"     959";"    39.5"
"247154";"A047048";"T001139";"GM0553";"2022JJ00";"";"       ."
"247155";"A047048";"T001139";"GM0262";"2018JJ00";"";"       ."
"247156";"A047048";"T001139";"GM0262";"2019JJ00";"     991";"    39.1"
"247157";"A047048";"T001139";"GM0262";"2020JJ00";"";"       ."
"247158";"A047048";"T001139";"GM0262";"2021JJ00";"    1029";"    38.5"
"247159";"A047048";"T001139";"GM0262";"2022JJ00";"";"       ."
"247160";"A047048";"T001139";"GM0809";"2018JJ00";"     928";"    39.2"
"247161";"A047048";"T001139";"GM0809";"2019JJ00";"     963";"    38.2"
"247162";"A047048";"T001139";"GM0809";"2020JJ00";"     960";"    37.6"
"247163";"A047048";"T001139";"GM0809";"2021JJ00";"    1000";"    36.9"
